categoryName,trending_date,country,view_count
Howto & Style,2021-03-10 00:00:00+00:00,United States,3722390
Howto & Style,2021-03-11 00:00:00+00:00,Canada,2491326
Howto & Style,2021-03-11 00:00:00+00:00,France,2181354
Howto & Style,2021-03-11 00:00:00+00:00,Germany,1532979
Howto & Style,2021-03-11 00:00:00+00:00,India,4696814
Howto & Style,2021-03-11 00:00:00+00:00,Japan,1779674
Howto & Style,2021-03-11 00:00:00+00:00,Mexico,6023557
Howto & Style,2021-03-11 00:00:00+00:00,Russia,3252681
Howto & Style,2021-03-11 00:00:00+00:00,South Korea,5376912
Howto & Style,2021-03-11 00:00:00+00:00,United Kingdom,2022365
Howto & Style,2021-03-11 00:00:00+00:00,United States,2908652
Howto & Style,2021-03-12 00:00:00+00:00,Canada,3528981
Howto & Style,2021-03-12 00:00:00+00:00,France,2634991
Howto & Style,2021-03-12 00:00:00+00:00,Germany,2528654
Howto & Style,2021-03-12 00:00:00+00:00,India,4292749
Howto & Style,2021-03-12 00:00:00+00:00,Japan,2079371
Howto & Style,2021-03-12 00:00:00+00:00,Mexico,6276360
Howto & Style,2021-03-12 00:00:00+00:00,Russia,1409231
Howto & Style,2021-03-12 00:00:00+00:00,South Korea,5915987
Howto & Style,2021-03-12 00:00:00+00:00,United Kingdom,2338689
Howto & Style,2021-03-12 00:00:00+00:00,United States,2787594
Howto & Style,2021-03-13 00:00:00+00:00,Canada,4778426
Howto & Style,2021-03-13 00:00:00+00:00,France,2973733
Howto & Style,2021-03-13 00:00:00+00:00,Germany,3584272
Howto & Style,2021-03-13 00:00:00+00:00,India,8091601
Howto & Style,2021-03-13 00:00:00+00:00,Japan,2221534
Howto & Style,2021-03-13 00:00:00+00:00,Mexico,6677634
Howto & Style,2021-03-13 00:00:00+00:00,Russia,4739857
Howto & Style,2021-03-13 00:00:00+00:00,South Korea,6695077
Howto & Style,2021-03-13 00:00:00+00:00,United Kingdom,3139558
Howto & Style,2021-03-13 00:00:00+00:00,United States,4801331
Music,2020-08-12 00:00:00+00:00,Brazil,142252635
Music,2020-08-12 00:00:00+00:00,Canada,141010146
Music,2020-08-12 00:00:00+00:00,France,147626520
Music,2020-08-12 00:00:00+00:00,Germany,127291478
Music,2020-08-12 00:00:00+00:00,India,205655536
Music,2020-08-12 00:00:00+00:00,Japan,108210630
Music,2020-08-12 00:00:00+00:00,Mexico,148566835
Music,2020-08-12 00:00:00+00:00,Russia,14016961
Music,2020-08-12 00:00:00+00:00,South Korea,99419277
Music,2020-08-12 00:00:00+00:00,United Kingdom,137807700
Music,2020-08-12 00:00:00+00:00,United States,135350369
Music,2020-08-13 00:00:00+00:00,Brazil,155875818
Music,2020-08-13 00:00:00+00:00,Canada,154252148
Music,2020-08-13 00:00:00+00:00,France,147349386
Music,2020-08-13 00:00:00+00:00,Germany,65466770
Music,2020-08-13 00:00:00+00:00,India,216537376
Music,2020-08-13 00:00:00+00:00,Japan,119865716
Music,2020-08-13 00:00:00+00:00,Mexico,159131504
Music,2020-08-13 00:00:00+00:00,Russia,14924354
Music,2020-08-13 00:00:00+00:00,South Korea,110519490
Music,2020-08-13 00:00:00+00:00,United Kingdom,131810033
Music,2020-08-13 00:00:00+00:00,United States,158924811
Music,2020-08-14 00:00:00+00:00,Brazil,77125757
Music,2020-08-14 00:00:00+00:00,Canada,186275454
Music,2020-08-14 00:00:00+00:00,France,182840053
Music,2020-08-14 00:00:00+00:00,Germany,98489584
Music,2020-08-14 00:00:00+00:00,India,199017573
Music,2020-08-14 00:00:00+00:00,Japan,111574896
Music,2020-08-14 00:00:00+00:00,Mexico,176672262
Music,2020-08-14 00:00:00+00:00,Russia,23103232
Music,2020-08-14 00:00:00+00:00,South Korea,34520560
Music,2020-08-14 00:00:00+00:00,United Kingdom,164411980
Music,2020-08-14 00:00:00+00:00,United States,182958264
Music,2020-08-15 00:00:00+00:00,Brazil,102733172
Music,2020-08-15 00:00:00+00:00,Canada,212170216
Music,2020-08-15 00:00:00+00:00,France,121365454
Music,2020-08-15 00:00:00+00:00,Germany,121787072
Music,2020-08-15 00:00:00+00:00,India,227609385
Music,2020-08-15 00:00:00+00:00,Japan,43401909
Music,2020-08-15 00:00:00+00:00,Mexico,203531228
Music,2020-08-15 00:00:00+00:00,Russia,46781898
Music,2020-08-15 00:00:00+00:00,South Korea,39158115
Music,2020-08-15 00:00:00+00:00,United Kingdom,237365626
Music,2020-08-15 00:00:00+00:00,United States,226027027
Music,2020-08-16 00:00:00+00:00,Brazil,81583611
Music,2020-08-16 00:00:00+00:00,Canada,251678046
Music,2020-08-16 00:00:00+00:00,France,134368537
Music,2020-08-16 00:00:00+00:00,Germany,102767677
Music,2020-08-16 00:00:00+00:00,India,250423127
Music,2020-08-16 00:00:00+00:00,Japan,46171334
Music,2020-08-16 00:00:00+00:00,Mexico,178924720
Music,2020-08-16 00:00:00+00:00,Russia,61924387
Music,2020-08-16 00:00:00+00:00,South Korea,43821541
Music,2020-08-16 00:00:00+00:00,United Kingdom,174674171
Music,2020-08-16 00:00:00+00:00,United States,254130774
Music,2020-08-17 00:00:00+00:00,Brazil,102704123
Music,2020-08-17 00:00:00+00:00,Canada,175122217
Music,2020-08-17 00:00:00+00:00,France,128286807
Music,2020-08-17 00:00:00+00:00,Germany,118412453
Music,2020-08-17 00:00:00+00:00,India,234278651
Music,2020-08-17 00:00:00+00:00,Japan,51636342
Music,2020-08-17 00:00:00+00:00,Mexico,121235962
Music,2020-08-17 00:00:00+00:00,Russia,16651391
Music,2020-08-17 00:00:00+00:00,South Korea,50703432
Music,2020-08-17 00:00:00+00:00,United Kingdom,185993313
Music,2020-08-17 00:00:00+00:00,United States,178705400
Music,2020-08-18 00:00:00+00:00,Brazil,148617142
Music,2020-08-18 00:00:00+00:00,Canada,203032798
Music,2020-08-18 00:00:00+00:00,France,143934968
Music,2020-08-18 00:00:00+00:00,Germany,137783782
Music,2020-08-18 00:00:00+00:00,India,259993129
Music,2020-08-18 00:00:00+00:00,Japan,67702634
Music,2020-08-18 00:00:00+00:00,Mexico,178720757
Music,2020-08-18 00:00:00+00:00,Russia,22921653
Music,2020-08-18 00:00:00+00:00,South Korea,61770218
Music,2020-08-18 00:00:00+00:00,United Kingdom,158564622
Music,2020-08-18 00:00:00+00:00,United States,178170607
Music,2020-08-19 00:00:00+00:00,Brazil,187248930
Music,2020-08-19 00:00:00+00:00,Canada,230610775
Music,2020-08-19 00:00:00+00:00,France,207644273
Music,2020-08-19 00:00:00+00:00,Germany,190133178
Music,2020-08-19 00:00:00+00:00,India,249694237
Music,2020-08-19 00:00:00+00:00,Japan,108626478
Music,2020-08-19 00:00:00+00:00,Mexico,235406252
Music,2020-08-19 00:00:00+00:00,Russia,70773918
Music,2020-08-19 00:00:00+00:00,South Korea,97934556
Music,2020-08-19 00:00:00+00:00,United Kingdom,205446623
Music,2020-08-19 00:00:00+00:00,United States,214350804
Music,2020-08-20 00:00:00+00:00,Brazil,204473331
Music,2020-08-20 00:00:00+00:00,Canada,246077061
Music,2020-08-20 00:00:00+00:00,France,243487520
Music,2020-08-20 00:00:00+00:00,Germany,129572756
Music,2020-08-20 00:00:00+00:00,India,265333437
Music,2020-08-20 00:00:00+00:00,Japan,96890244
Music,2020-08-20 00:00:00+00:00,Mexico,258949722
Music,2020-08-20 00:00:00+00:00,Russia,61441739
Music,2020-08-20 00:00:00+00:00,South Korea,106437263
Music,2020-08-20 00:00:00+00:00,United Kingdom,156053355
Music,2020-08-20 00:00:00+00:00,United States,226815829
Music,2020-08-21 00:00:00+00:00,Brazil,143250696
Music,2020-08-21 00:00:00+00:00,Canada,351249989
Music,2020-08-21 00:00:00+00:00,France,281387356
Music,2020-08-21 00:00:00+00:00,Germany,169782006
Music,2020-08-21 00:00:00+00:00,India,302029633
Music,2020-08-21 00:00:00+00:00,Japan,163129411
Music,2020-08-21 00:00:00+00:00,Mexico,334693814
Music,2020-08-21 00:00:00+00:00,Russia,126722999
Music,2020-08-21 00:00:00+00:00,South Korea,164101918
Music,2020-08-21 00:00:00+00:00,United Kingdom,153084718
Music,2020-08-21 00:00:00+00:00,United States,325474035
Music,2020-08-22 00:00:00+00:00,Brazil,268504496
Music,2020-08-22 00:00:00+00:00,Canada,340326725
Music,2020-08-22 00:00:00+00:00,France,342608967
Music,2020-08-22 00:00:00+00:00,Germany,317415848
Music,2020-08-22 00:00:00+00:00,India,300216362
Music,2020-08-22 00:00:00+00:00,Japan,228296339
Music,2020-08-22 00:00:00+00:00,Russia,133814918
Music,2020-08-22 00:00:00+00:00,South Korea,246665673
Music,2020-08-22 00:00:00+00:00,United Kingdom,296580675
Music,2020-08-22 00:00:00+00:00,United States,309005020
Music,2020-08-23 00:00:00+00:00,Brazil,322626300
Music,2020-08-23 00:00:00+00:00,Canada,461597209
Music,2020-08-23 00:00:00+00:00,France,427317259
Music,2020-08-23 00:00:00+00:00,Germany,331112689
Music,2020-08-23 00:00:00+00:00,India,370727614
Music,2020-08-23 00:00:00+00:00,Japan,269478233
Music,2020-08-23 00:00:00+00:00,Mexico,408149007
Music,2020-08-23 00:00:00+00:00,Russia,169434622
Music,2020-08-23 00:00:00+00:00,South Korea,290070966
Music,2020-08-23 00:00:00+00:00,United Kingdom,320136499
Music,2020-08-23 00:00:00+00:00,United States,436353029
Music,2020-08-24 00:00:00+00:00,Brazil,207979281
Music,2020-08-24 00:00:00+00:00,Canada,416009672
Music,2020-08-24 00:00:00+00:00,France,426025903
Music,2020-08-24 00:00:00+00:00,Germany,353196957
Music,2020-08-24 00:00:00+00:00,India,419476690
Music,2020-08-24 00:00:00+00:00,Japan,312556162
Music,2020-08-24 00:00:00+00:00,Mexico,507351357
Music,2020-08-24 00:00:00+00:00,Russia,201680757
Music,2020-08-24 00:00:00+00:00,South Korea,296735636
Music,2020-08-24 00:00:00+00:00,United Kingdom,350332974
Music,2020-08-24 00:00:00+00:00,United States,481529168
Music,2020-08-25 00:00:00+00:00,Brazil,416318039
Music,2020-08-25 00:00:00+00:00,Canada,445939304
Music,2020-08-25 00:00:00+00:00,France,365539094
Music,2020-08-25 00:00:00+00:00,Germany,347507232
Music,2020-08-25 00:00:00+00:00,India,453229523
Music,2020-08-25 00:00:00+00:00,Japan,161536590
Music,2020-08-25 00:00:00+00:00,Mexico,568381217
Music,2020-08-25 00:00:00+00:00,Russia,47969667
Music,2020-08-25 00:00:00+00:00,South Korea,344871365
Music,2020-08-25 00:00:00+00:00,United Kingdom,410474472
Music,2020-08-25 00:00:00+00:00,United States,502062181
Music,2020-08-26 00:00:00+00:00,Brazil,375618388
Music,2020-08-26 00:00:00+00:00,Canada,356638412
Music,2020-08-26 00:00:00+00:00,France,390354511
Music,2020-08-26 00:00:00+00:00,Germany,326715575
Music,2020-08-26 00:00:00+00:00,India,464575937
Music,2020-08-26 00:00:00+00:00,Japan,359520690
Music,2020-08-26 00:00:00+00:00,Mexico,575406238
Music,2020-08-26 00:00:00+00:00,Russia,52505407
Music,2020-08-26 00:00:00+00:00,South Korea,333368564
Music,2020-08-26 00:00:00+00:00,United Kingdom,330960085
Music,2020-08-26 00:00:00+00:00,United States,435814836
Music,2020-08-27 00:00:00+00:00,Brazil,380057596
Music,2020-08-27 00:00:00+00:00,Canada,324152086
Music,2020-08-27 00:00:00+00:00,France,359507108
Music,2020-08-27 00:00:00+00:00,Germany,353149244
Music,2020-08-27 00:00:00+00:00,India,425144518
Music,2020-08-27 00:00:00+00:00,Japan,329994624
Music,2020-08-27 00:00:00+00:00,Mexico,482623172
Music,2020-08-27 00:00:00+00:00,Russia,67578673
Music,2020-08-27 00:00:00+00:00,South Korea,302284031
Music,2020-08-27 00:00:00+00:00,United Kingdom,112831887
Music,2020-08-27 00:00:00+00:00,United States,387118108
Music,2020-08-28 00:00:00+00:00,Brazil,463578109
Music,2020-08-28 00:00:00+00:00,Canada,442929905
Music,2020-08-28 00:00:00+00:00,France,428617485
Music,2020-08-28 00:00:00+00:00,Germany,173702331
Music,2020-08-28 00:00:00+00:00,India,496738584
Music,2020-08-28 00:00:00+00:00,Japan,367243511
Music,2020-08-28 00:00:00+00:00,Mexico,540385896
Music,2020-08-28 00:00:00+00:00,Russia,95635488
Music,2020-08-28 00:00:00+00:00,South Korea,364219056
Music,2020-08-28 00:00:00+00:00,United Kingdom,186954443
Music,2020-08-28 00:00:00+00:00,United States,484642526
Music,2020-08-29 00:00:00+00:00,Brazil,519358171
Music,2020-08-29 00:00:00+00:00,Canada,233967527
Music,2020-08-29 00:00:00+00:00,France,248334261
Music,2020-08-29 00:00:00+00:00,Germany,207307024
Music,2020-08-29 00:00:00+00:00,India,540026070
Music,2020-08-29 00:00:00+00:00,Japan,474874953
Music,2020-08-29 00:00:00+00:00,Mexico,582269677
Music,2020-08-29 00:00:00+00:00,Russia,137457389
Music,2020-08-29 00:00:00+00:00,South Korea,434640928
Music,2020-08-29 00:00:00+00:00,United Kingdom,199726934
Music,2020-08-29 00:00:00+00:00,United States,243403792
Music,2020-08-30 00:00:00+00:00,Brazil,293543630
Music,2020-08-30 00:00:00+00:00,Canada,268917251
Music,2020-08-30 00:00:00+00:00,France,241540239
Music,2020-08-30 00:00:00+00:00,Germany,240332733
Music,2020-08-30 00:00:00+00:00,India,577701964
Music,2020-08-30 00:00:00+00:00,Japan,517152291
Music,2020-08-30 00:00:00+00:00,Mexico,597949280
Music,2020-08-30 00:00:00+00:00,Russia,130524465
Music,2020-08-30 00:00:00+00:00,South Korea,444486568
Music,2020-08-30 00:00:00+00:00,United Kingdom,238290079
Music,2020-08-30 00:00:00+00:00,United States,285569466
Music,2020-08-31 00:00:00+00:00,Brazil,293075662
Music,2020-08-31 00:00:00+00:00,Canada,234208235
Music,2020-08-31 00:00:00+00:00,France,268089046
Music,2020-08-31 00:00:00+00:00,Germany,226327361
Music,2020-08-31 00:00:00+00:00,India,332331914
Music,2020-08-31 00:00:00+00:00,Japan,499429667
Music,2020-08-31 00:00:00+00:00,Mexico,314018635
Music,2020-08-31 00:00:00+00:00,Russia,146688106
Music,2020-08-31 00:00:00+00:00,South Korea,473727498
Music,2020-08-31 00:00:00+00:00,United Kingdom,255769617
Music,2020-08-31 00:00:00+00:00,United States,312172442
Music,2020-09-01 00:00:00+00:00,Brazil,261493014
Music,2020-09-01 00:00:00+00:00,Canada,251488649
Music,2020-09-01 00:00:00+00:00,France,229565147
Music,2020-09-01 00:00:00+00:00,Germany,214463805
Music,2020-09-01 00:00:00+00:00,India,287008916
Music,2020-09-01 00:00:00+00:00,Japan,252953024
Music,2020-09-01 00:00:00+00:00,Mexico,289904734
Music,2020-09-01 00:00:00+00:00,Russia,11160542
Music,2020-09-01 00:00:00+00:00,South Korea,233016306
Music,2020-09-01 00:00:00+00:00,United Kingdom,235034041
Music,2020-09-01 00:00:00+00:00,United States,274030277
Music,2020-09-02 00:00:00+00:00,Brazil,240512413
Music,2020-09-02 00:00:00+00:00,Canada,230618595
Music,2020-09-02 00:00:00+00:00,France,229058800
Music,2020-09-02 00:00:00+00:00,Germany,239776313
Music,2020-09-02 00:00:00+00:00,India,275712127
Music,2020-09-02 00:00:00+00:00,Japan,273184599
Music,2020-09-02 00:00:00+00:00,Mexico,274944270
Music,2020-09-02 00:00:00+00:00,Russia,13457835
Music,2020-09-02 00:00:00+00:00,South Korea,248141686
Music,2020-09-02 00:00:00+00:00,United Kingdom,231880106
Music,2020-09-02 00:00:00+00:00,United States,264031761
Music,2020-09-03 00:00:00+00:00,Brazil,268823743
Music,2020-09-03 00:00:00+00:00,Canada,262370188
Music,2020-09-03 00:00:00+00:00,France,261471116
Music,2020-09-03 00:00:00+00:00,Germany,265924787
Music,2020-09-03 00:00:00+00:00,India,308734432
Music,2020-09-03 00:00:00+00:00,Japan,238564176
Music,2020-09-03 00:00:00+00:00,Mexico,302773102
Music,2020-09-03 00:00:00+00:00,Russia,50952200
Music,2020-09-03 00:00:00+00:00,South Korea,220900379
Music,2020-09-03 00:00:00+00:00,United Kingdom,288990255
Music,2020-09-03 00:00:00+00:00,United States,266761265
Music,2020-09-04 00:00:00+00:00,Brazil,102590282
Music,2020-09-04 00:00:00+00:00,Canada,280135557
Music,2020-09-04 00:00:00+00:00,France,122506645
Music,2020-09-04 00:00:00+00:00,Germany,116969739
Music,2020-09-04 00:00:00+00:00,India,300399748
Music,2020-09-04 00:00:00+00:00,Japan,231899135
Music,2020-09-04 00:00:00+00:00,Mexico,288438253
Music,2020-09-04 00:00:00+00:00,Russia,45466325
Music,2020-09-04 00:00:00+00:00,South Korea,229631679
Music,2020-09-04 00:00:00+00:00,United Kingdom,310658695
Music,2020-09-04 00:00:00+00:00,United States,281711462
Music,2020-09-05 00:00:00+00:00,Brazil,131979605
Music,2020-09-05 00:00:00+00:00,Canada,360183926
Music,2020-09-05 00:00:00+00:00,France,163379463
Music,2020-09-05 00:00:00+00:00,Germany,126645407
Music,2020-09-05 00:00:00+00:00,India,315216925
Music,2020-09-05 00:00:00+00:00,Japan,245702778
Music,2020-09-05 00:00:00+00:00,Mexico,369378736
Music,2020-09-05 00:00:00+00:00,Russia,59490724
Music,2020-09-05 00:00:00+00:00,South Korea,262584215
Music,2020-09-05 00:00:00+00:00,United Kingdom,157156646
Music,2020-09-05 00:00:00+00:00,United States,315842681
Music,2020-09-06 00:00:00+00:00,Brazil,167947430
Music,2020-09-06 00:00:00+00:00,Canada,197982139
Music,2020-09-06 00:00:00+00:00,France,180218663
Music,2020-09-06 00:00:00+00:00,Germany,152975656
Music,2020-09-06 00:00:00+00:00,India,148434096
Music,2020-09-06 00:00:00+00:00,Japan,51742620
Music,2020-09-06 00:00:00+00:00,Mexico,216400158
Music,2020-09-06 00:00:00+00:00,Russia,76461471
Music,2020-09-06 00:00:00+00:00,South Korea,95563080
Music,2020-09-06 00:00:00+00:00,United Kingdom,203494281
Music,2020-09-06 00:00:00+00:00,United States,182146918
Music,2020-09-07 00:00:00+00:00,Brazil,173431869
Music,2020-09-07 00:00:00+00:00,Canada,226155915
Music,2020-09-07 00:00:00+00:00,France,168725409
Music,2020-09-07 00:00:00+00:00,Germany,151654316
Music,2020-09-07 00:00:00+00:00,India,154674195
Music,2020-09-07 00:00:00+00:00,Japan,76123005
Music,2020-09-07 00:00:00+00:00,Mexico,279683854
Music,2020-09-07 00:00:00+00:00,Russia,58449512
Music,2020-09-07 00:00:00+00:00,South Korea,109631621
Music,2020-09-07 00:00:00+00:00,United Kingdom,199029217
Music,2020-09-07 00:00:00+00:00,United States,211085889
Music,2020-09-08 00:00:00+00:00,Brazil,136728131
Music,2020-09-08 00:00:00+00:00,Canada,220090146
Music,2020-09-08 00:00:00+00:00,France,118317453
Music,2020-09-08 00:00:00+00:00,Germany,147459464
Music,2020-09-08 00:00:00+00:00,India,137090438
Music,2020-09-08 00:00:00+00:00,Japan,92780434
Music,2020-09-08 00:00:00+00:00,Mexico,283862864
Music,2020-09-08 00:00:00+00:00,Russia,14814532
Music,2020-09-08 00:00:00+00:00,South Korea,78927341
Music,2020-09-08 00:00:00+00:00,United Kingdom,136841021
Music,2020-09-08 00:00:00+00:00,United States,254748742
Music,2020-09-09 00:00:00+00:00,Brazil,88936235
Music,2020-09-09 00:00:00+00:00,Canada,155517962
Music,2020-09-09 00:00:00+00:00,France,92452622
Music,2020-09-09 00:00:00+00:00,Germany,140703061
Music,2020-09-09 00:00:00+00:00,India,145943722
Music,2020-09-09 00:00:00+00:00,Japan,99034893
Music,2020-09-09 00:00:00+00:00,Mexico,316606368
Music,2020-09-09 00:00:00+00:00,Russia,8494759
Music,2020-09-09 00:00:00+00:00,South Korea,54791941
Music,2020-09-09 00:00:00+00:00,United Kingdom,113506981
Music,2020-09-09 00:00:00+00:00,United States,213547866
Music,2020-09-10 00:00:00+00:00,Brazil,83009218
Music,2020-09-10 00:00:00+00:00,Canada,164717029
Music,2020-09-10 00:00:00+00:00,France,71703473
Music,2020-09-10 00:00:00+00:00,Germany,89136361
Music,2020-09-10 00:00:00+00:00,India,162389363
Music,2020-09-10 00:00:00+00:00,Japan,81235853
Music,2020-09-10 00:00:00+00:00,Mexico,211399292
Music,2020-09-10 00:00:00+00:00,Russia,8765597
Music,2020-09-10 00:00:00+00:00,South Korea,61284493
Music,2020-09-10 00:00:00+00:00,United Kingdom,69044150
Music,2020-09-10 00:00:00+00:00,United States,156811435
Music,2020-09-11 00:00:00+00:00,Brazil,63775761
Music,2020-09-11 00:00:00+00:00,Canada,135760663
Music,2020-09-11 00:00:00+00:00,France,42193533
Music,2020-09-11 00:00:00+00:00,Germany,39520966
Music,2020-09-11 00:00:00+00:00,India,125455920
Music,2020-09-11 00:00:00+00:00,Japan,92601431
Music,2020-09-11 00:00:00+00:00,Mexico,164075986
Music,2020-09-11 00:00:00+00:00,Russia,18923035
Music,2020-09-11 00:00:00+00:00,South Korea,70682545
Music,2020-09-11 00:00:00+00:00,United Kingdom,91036837
Music,2020-09-11 00:00:00+00:00,United States,139721855
Music,2020-09-12 00:00:00+00:00,Brazil,61521579
Music,2020-09-12 00:00:00+00:00,Canada,112773804
Music,2020-09-12 00:00:00+00:00,France,57257882
Music,2020-09-12 00:00:00+00:00,Germany,54280058
Music,2020-09-12 00:00:00+00:00,India,117135712
Music,2020-09-12 00:00:00+00:00,Japan,91838343
Music,2020-09-12 00:00:00+00:00,Mexico,185778127
Music,2020-09-12 00:00:00+00:00,Russia,6804481
