categoryName,trending_date,country,count,view_count
Autos & Vehicles,2020-09-16 00:00:00+00:00,United Kingdom,2,671480
Autos & Vehicles,2020-09-16 00:00:00+00:00,United States,4,1587313
Autos & Vehicles,2020-09-17 00:00:00+00:00,Brazil,2,314109
Autos & Vehicles,2020-09-17 00:00:00+00:00,Canada,6,2541381
Autos & Vehicles,2020-09-17 00:00:00+00:00,France,7,647293
Autos & Vehicles,2020-09-17 00:00:00+00:00,Germany,10,2691007
Autos & Vehicles,2020-09-17 00:00:00+00:00,India,1,290567
Autos & Vehicles,2020-09-17 00:00:00+00:00,Japan,10,3225730
Autos & Vehicles,2020-09-17 00:00:00+00:00,Mexico,1,197348
Autos & Vehicles,2020-09-17 00:00:00+00:00,Russia,7,3239762
Autos & Vehicles,2020-09-17 00:00:00+00:00,South Korea,6,2534954
Autos & Vehicles,2020-09-17 00:00:00+00:00,United Kingdom,1,520887
Autos & Vehicles,2020-09-17 00:00:00+00:00,United States,3,1166831
Autos & Vehicles,2020-09-18 00:00:00+00:00,Brazil,2,333513
Autos & Vehicles,2020-09-18 00:00:00+00:00,Canada,6,2748923
Autos & Vehicles,2020-09-18 00:00:00+00:00,France,8,1159478
Autos & Vehicles,2020-09-18 00:00:00+00:00,Germany,10,2657765
Autos & Vehicles,2020-09-18 00:00:00+00:00,India,1,309515
Autos & Vehicles,2020-09-18 00:00:00+00:00,Japan,9,3263824
Autos & Vehicles,2020-09-18 00:00:00+00:00,Mexico,1,210115
Autos & Vehicles,2020-09-18 00:00:00+00:00,Russia,9,1996958
Autos & Vehicles,2020-09-18 00:00:00+00:00,South Korea,5,2212504
Autos & Vehicles,2020-09-18 00:00:00+00:00,United Kingdom,1,601766
Autos & Vehicles,2020-09-18 00:00:00+00:00,United States,5,2341216
Autos & Vehicles,2020-09-19 00:00:00+00:00,Brazil,2,341466
Autos & Vehicles,2020-09-19 00:00:00+00:00,Canada,4,1486109
Autos & Vehicles,2020-09-19 00:00:00+00:00,France,9,1606504
Autos & Vehicles,2020-09-19 00:00:00+00:00,Germany,9,3015245
Autos & Vehicles,2020-09-19 00:00:00+00:00,Japan,8,2839460
Autos & Vehicles,2020-09-19 00:00:00+00:00,Mexico,1,214593
Autos & Vehicles,2020-09-19 00:00:00+00:00,Russia,9,1978581
Autos & Vehicles,2020-09-19 00:00:00+00:00,South Korea,4,1717319
Autos & Vehicles,2020-09-19 00:00:00+00:00,United Kingdom,1,678050
Autos & Vehicles,2020-09-19 00:00:00+00:00,United States,4,1486109
Autos & Vehicles,2020-09-20 00:00:00+00:00,Brazil,2,393289
Autos & Vehicles,2020-09-20 00:00:00+00:00,Canada,3,1049508
Autos & Vehicles,2020-09-20 00:00:00+00:00,France,12,1971893
Autos & Vehicles,2020-09-20 00:00:00+00:00,Germany,12,2334460
Autos & Vehicles,2020-09-20 00:00:00+00:00,India,1,252075
Autos & Vehicles,2020-09-20 00:00:00+00:00,Japan,8,2938149
Autos & Vehicles,2020-09-20 00:00:00+00:00,Mexico,2,279490
Autos & Vehicles,2020-09-20 00:00:00+00:00,Russia,12,2290039
Autos & Vehicles,2020-09-20 00:00:00+00:00,South Korea,4,1764454
Autos & Vehicles,2020-09-20 00:00:00+00:00,United Kingdom,2,862393
Autos & Vehicles,2020-09-20 00:00:00+00:00,United States,4,1551237
Autos & Vehicles,2020-09-21 00:00:00+00:00,Brazil,2,317364
Autos & Vehicles,2020-09-21 00:00:00+00:00,Canada,1,210179
Autos & Vehicles,2020-09-21 00:00:00+00:00,France,13,2196136
Autos & Vehicles,2020-09-21 00:00:00+00:00,Germany,10,2187655
Autos & Vehicles,2020-09-21 00:00:00+00:00,India,1,578664
Autos & Vehicles,2020-09-21 00:00:00+00:00,Japan,7,2534666
Autos & Vehicles,2020-09-21 00:00:00+00:00,Mexico,1,93800
Autos & Vehicles,2020-09-21 00:00:00+00:00,Russia,19,3872767
Autos & Vehicles,2020-09-21 00:00:00+00:00,South Korea,2,1487915
Autos & Vehicles,2020-09-22 00:00:00+00:00,Brazil,2,349022
Autos & Vehicles,2020-09-22 00:00:00+00:00,Canada,3,712378
Autos & Vehicles,2020-09-22 00:00:00+00:00,France,8,1885592
Autos & Vehicles,2020-09-22 00:00:00+00:00,Germany,9,2064632
Autos & Vehicles,2020-09-22 00:00:00+00:00,India,1,737144
Autos & Vehicles,2020-09-22 00:00:00+00:00,Japan,8,2509293
Autos & Vehicles,2020-09-22 00:00:00+00:00,Mexico,1,104063
Autos & Vehicles,2020-09-22 00:00:00+00:00,Russia,12,3714398
Autos & Vehicles,2020-09-22 00:00:00+00:00,South Korea,1,734735
Autos & Vehicles,2020-09-22 00:00:00+00:00,United Kingdom,2,483573
Autos & Vehicles,2020-09-22 00:00:00+00:00,United States,1,241212
Autos & Vehicles,2020-09-23 00:00:00+00:00,Brazil,2,359807
Autos & Vehicles,2020-09-23 00:00:00+00:00,Canada,4,3299892
Autos & Vehicles,2020-09-23 00:00:00+00:00,France,7,1695341
Autos & Vehicles,2020-09-23 00:00:00+00:00,Germany,14,6183572
Autos & Vehicles,2020-09-23 00:00:00+00:00,India,1,840564
Autos & Vehicles,2020-09-23 00:00:00+00:00,Japan,7,2366189
Autos & Vehicles,2020-09-23 00:00:00+00:00,Mexico,2,207771
Autos & Vehicles,2020-09-23 00:00:00+00:00,Russia,13,7034280
Autos & Vehicles,2020-09-23 00:00:00+00:00,South Korea,1,1873913
Autos & Vehicles,2020-09-23 00:00:00+00:00,United Kingdom,7,3832832
Autos & Vehicles,2020-09-23 00:00:00+00:00,United States,4,3413840
Autos & Vehicles,2020-09-24 00:00:00+00:00,Brazil,1,93745
Autos & Vehicles,2020-09-24 00:00:00+00:00,Canada,9,6302036
Autos & Vehicles,2020-09-24 00:00:00+00:00,France,7,965873
Autos & Vehicles,2020-09-24 00:00:00+00:00,Germany,16,7806221
Autos & Vehicles,2020-09-24 00:00:00+00:00,India,1,1015641
Autos & Vehicles,2020-09-24 00:00:00+00:00,Japan,7,2790323
Autos & Vehicles,2020-09-24 00:00:00+00:00,Mexico,3,608515
Autos & Vehicles,2020-09-24 00:00:00+00:00,Russia,13,4209070
Autos & Vehicles,2020-09-24 00:00:00+00:00,South Korea,1,2608288
Autos & Vehicles,2020-09-24 00:00:00+00:00,United Kingdom,7,5469680
Autos & Vehicles,2020-09-24 00:00:00+00:00,United States,6,5557637
Autos & Vehicles,2020-09-25 00:00:00+00:00,Canada,6,3541491
Autos & Vehicles,2020-09-25 00:00:00+00:00,France,8,1173410
Autos & Vehicles,2020-09-25 00:00:00+00:00,Germany,13,5185231
Autos & Vehicles,2020-09-25 00:00:00+00:00,India,1,1109270
Autos & Vehicles,2020-09-25 00:00:00+00:00,Japan,6,2600457
Autos & Vehicles,2020-09-25 00:00:00+00:00,Mexico,2,580593
Autos & Vehicles,2020-09-25 00:00:00+00:00,Russia,12,2102727
Autos & Vehicles,2020-09-25 00:00:00+00:00,South Korea,1,2707430
Autos & Vehicles,2020-09-25 00:00:00+00:00,United Kingdom,10,6992570
Autos & Vehicles,2020-09-25 00:00:00+00:00,United States,5,3192688
Autos & Vehicles,2020-09-26 00:00:00+00:00,Canada,8,7166468
Autos & Vehicles,2020-09-26 00:00:00+00:00,France,8,1271941
Autos & Vehicles,2020-09-26 00:00:00+00:00,Germany,11,5538106
Autos & Vehicles,2020-09-26 00:00:00+00:00,India,2,1495072
Autos & Vehicles,2020-09-26 00:00:00+00:00,Japan,4,1967723
Autos & Vehicles,2020-09-26 00:00:00+00:00,Mexico,3,1427628
Autos & Vehicles,2020-09-26 00:00:00+00:00,Russia,11,3481557
Autos & Vehicles,2020-09-26 00:00:00+00:00,South Korea,1,2741844
Autos & Vehicles,2020-09-26 00:00:00+00:00,United Kingdom,10,7518369
Autos & Vehicles,2020-09-26 00:00:00+00:00,United States,7,6781346
Autos & Vehicles,2020-09-27 00:00:00+00:00,Canada,6,6258724
Autos & Vehicles,2020-09-27 00:00:00+00:00,France,7,851732
Autos & Vehicles,2020-09-27 00:00:00+00:00,Germany,9,5476670
Autos & Vehicles,2020-09-27 00:00:00+00:00,India,1,391663
Autos & Vehicles,2020-09-27 00:00:00+00:00,Japan,4,2111470
Autos & Vehicles,2020-09-27 00:00:00+00:00,Mexico,4,1918848
Autos & Vehicles,2020-09-27 00:00:00+00:00,Russia,7,2241618
Autos & Vehicles,2020-09-27 00:00:00+00:00,United Kingdom,11,8031805
Autos & Vehicles,2020-09-27 00:00:00+00:00,United States,6,6622469
Autos & Vehicles,2020-09-28 00:00:00+00:00,Canada,7,6649878
Autos & Vehicles,2020-09-28 00:00:00+00:00,France,5,496869
Autos & Vehicles,2020-09-28 00:00:00+00:00,Germany,5,1640627
Autos & Vehicles,2020-09-28 00:00:00+00:00,India,1,435915
Autos & Vehicles,2020-09-28 00:00:00+00:00,Japan,4,1772865
Autos & Vehicles,2020-09-28 00:00:00+00:00,Mexico,3,1932653
Autos & Vehicles,2020-09-28 00:00:00+00:00,Russia,10,3174371
Autos & Vehicles,2020-09-28 00:00:00+00:00,South Korea,1,2778036
Autos & Vehicles,2020-09-28 00:00:00+00:00,United Kingdom,10,6343157
Autos & Vehicles,2020-09-28 00:00:00+00:00,United States,5,6208759
Autos & Vehicles,2020-09-29 00:00:00+00:00,Canada,3,1137659
Autos & Vehicles,2020-09-29 00:00:00+00:00,France,5,467266
Autos & Vehicles,2020-09-29 00:00:00+00:00,Germany,5,934377
Autos & Vehicles,2020-09-29 00:00:00+00:00,India,3,868739
Autos & Vehicles,2020-09-29 00:00:00+00:00,Japan,3,1114701
Autos & Vehicles,2020-09-29 00:00:00+00:00,Mexico,3,1575882
Autos & Vehicles,2020-09-29 00:00:00+00:00,Russia,15,3776414
Autos & Vehicles,2020-09-29 00:00:00+00:00,South Korea,1,2790858
Autos & Vehicles,2020-09-29 00:00:00+00:00,United Kingdom,8,2784908
Autos & Vehicles,2020-09-29 00:00:00+00:00,United States,1,573382
Autos & Vehicles,2020-09-30 00:00:00+00:00,Canada,3,1332532
Autos & Vehicles,2020-09-30 00:00:00+00:00,France,5,528169
Autos & Vehicles,2020-09-30 00:00:00+00:00,Germany,7,1690991
Autos & Vehicles,2020-09-30 00:00:00+00:00,India,3,998598
Autos & Vehicles,2020-09-30 00:00:00+00:00,Japan,3,1015774
Autos & Vehicles,2020-09-30 00:00:00+00:00,Mexico,3,1929264
Autos & Vehicles,2020-09-30 00:00:00+00:00,Russia,9,3010461
Autos & Vehicles,2020-09-30 00:00:00+00:00,South Korea,1,2802423
Autos & Vehicles,2020-09-30 00:00:00+00:00,United Kingdom,7,2497009
Autos & Vehicles,2020-09-30 00:00:00+00:00,United States,1,300016
Autos & Vehicles,2020-10-01 00:00:00+00:00,Canada,2,1152465
Autos & Vehicles,2020-10-01 00:00:00+00:00,France,6,770021
Autos & Vehicles,2020-10-01 00:00:00+00:00,Germany,9,1941025
Autos & Vehicles,2020-10-01 00:00:00+00:00,India,1,331780
Autos & Vehicles,2020-10-01 00:00:00+00:00,Japan,3,843449
Autos & Vehicles,2020-10-01 00:00:00+00:00,Mexico,3,2137503
Autos & Vehicles,2020-10-01 00:00:00+00:00,Russia,8,1337350
Autos & Vehicles,2020-10-01 00:00:00+00:00,South Korea,1,2810577
Autos & Vehicles,2020-10-01 00:00:00+00:00,United Kingdom,6,2116286
Autos & Vehicles,2020-10-01 00:00:00+00:00,United States,1,325267
Autos & Vehicles,2020-10-02 00:00:00+00:00,Canada,3,1800596
Autos & Vehicles,2020-10-02 00:00:00+00:00,France,7,1264244
Autos & Vehicles,2020-10-02 00:00:00+00:00,Germany,9,2104340
Autos & Vehicles,2020-10-02 00:00:00+00:00,India,1,110255
Autos & Vehicles,2020-10-02 00:00:00+00:00,Japan,3,914765
Autos & Vehicles,2020-10-02 00:00:00+00:00,Mexico,2,874990
Autos & Vehicles,2020-10-02 00:00:00+00:00,Russia,9,3441228
Autos & Vehicles,2020-10-02 00:00:00+00:00,United Kingdom,5,1729754
Autos & Vehicles,2020-10-02 00:00:00+00:00,United States,1,335165
Autos & Vehicles,2020-10-03 00:00:00+00:00,Canada,3,1982487
Autos & Vehicles,2020-10-03 00:00:00+00:00,France,3,828460
Autos & Vehicles,2020-10-03 00:00:00+00:00,Germany,9,2425164
Autos & Vehicles,2020-10-03 00:00:00+00:00,India,1,171263
Autos & Vehicles,2020-10-03 00:00:00+00:00,Japan,6,1919774
Autos & Vehicles,2020-10-03 00:00:00+00:00,Mexico,2,952366
Autos & Vehicles,2020-10-03 00:00:00+00:00,Russia,10,3690980
Autos & Vehicles,2020-10-03 00:00:00+00:00,South Korea,1,34134
Autos & Vehicles,2020-10-03 00:00:00+00:00,United Kingdom,3,1549278
Autos & Vehicles,2020-10-03 00:00:00+00:00,United States,1,341374
Autos & Vehicles,2020-10-04 00:00:00+00:00,Canada,1,820249
Autos & Vehicles,2020-10-04 00:00:00+00:00,France,3,812240
Autos & Vehicles,2020-10-04 00:00:00+00:00,Germany,10,2192267
Autos & Vehicles,2020-10-04 00:00:00+00:00,India,1,202038
Autos & Vehicles,2020-10-04 00:00:00+00:00,Japan,5,1986134
Autos & Vehicles,2020-10-04 00:00:00+00:00,Mexico,2,1000851
Autos & Vehicles,2020-10-04 00:00:00+00:00,Russia,10,2555388
Autos & Vehicles,2020-10-04 00:00:00+00:00,South Korea,1,40692
Autos & Vehicles,2020-10-04 00:00:00+00:00,United Kingdom,2,1239341
Autos & Vehicles,2020-10-04 00:00:00+00:00,United States,1,346893
Autos & Vehicles,2020-10-05 00:00:00+00:00,Canada,3,1213737
Autos & Vehicles,2020-10-05 00:00:00+00:00,France,4,747025
Autos & Vehicles,2020-10-05 00:00:00+00:00,Germany,7,1172215
Autos & Vehicles,2020-10-05 00:00:00+00:00,Japan,5,2010426
Autos & Vehicles,2020-10-05 00:00:00+00:00,Mexico,2,1014386
Autos & Vehicles,2020-10-05 00:00:00+00:00,Russia,9,1904116
Autos & Vehicles,2020-10-05 00:00:00+00:00,South Korea,1,45317
Autos & Vehicles,2020-10-05 00:00:00+00:00,United Kingdom,3,1887334
Autos & Vehicles,2020-10-05 00:00:00+00:00,United States,2,2040452
Autos & Vehicles,2020-10-06 00:00:00+00:00,Canada,3,920128
Autos & Vehicles,2020-10-06 00:00:00+00:00,France,3,200929
Autos & Vehicles,2020-10-06 00:00:00+00:00,Germany,10,2168534
Autos & Vehicles,2020-10-06 00:00:00+00:00,Japan,5,2121775
Autos & Vehicles,2020-10-06 00:00:00+00:00,Mexico,2,1092159
Autos & Vehicles,2020-10-06 00:00:00+00:00,Russia,9,1528855
Autos & Vehicles,2020-10-06 00:00:00+00:00,South Korea,1,48481
Autos & Vehicles,2020-10-06 00:00:00+00:00,United Kingdom,5,2923642
Autos & Vehicles,2020-10-06 00:00:00+00:00,United States,3,3581225
Autos & Vehicles,2020-10-07 00:00:00+00:00,Canada,3,1108197
Autos & Vehicles,2020-10-07 00:00:00+00:00,France,2,148786
Autos & Vehicles,2020-10-07 00:00:00+00:00,Germany,12,3275237
Autos & Vehicles,2020-10-07 00:00:00+00:00,Japan,5,2195479
Autos & Vehicles,2020-10-07 00:00:00+00:00,Mexico,1,180376
Autos & Vehicles,2020-10-07 00:00:00+00:00,Russia,14,3147442
Autos & Vehicles,2020-10-07 00:00:00+00:00,South Korea,1,54918
Autos & Vehicles,2020-10-07 00:00:00+00:00,United Kingdom,6,3672663
Autos & Vehicles,2020-10-07 00:00:00+00:00,United States,3,4256626
Autos & Vehicles,2020-10-08 00:00:00+00:00,Canada,3,1465129
Autos & Vehicles,2020-10-08 00:00:00+00:00,France,1,78758
Autos & Vehicles,2020-10-08 00:00:00+00:00,Germany,15,3626207
Autos & Vehicles,2020-10-08 00:00:00+00:00,India,1,135629
Autos & Vehicles,2020-10-08 00:00:00+00:00,Japan,4,1910575
Autos & Vehicles,2020-10-08 00:00:00+00:00,Mexico,1,196797
Autos & Vehicles,2020-10-08 00:00:00+00:00,Russia,9,2044585
Autos & Vehicles,2020-10-08 00:00:00+00:00,South Korea,1,61646
Autos & Vehicles,2020-10-08 00:00:00+00:00,United Kingdom,4,1995497
Autos & Vehicles,2020-10-08 00:00:00+00:00,United States,4,5120277
Autos & Vehicles,2020-10-09 00:00:00+00:00,Canada,4,2286625
Autos & Vehicles,2020-10-09 00:00:00+00:00,Germany,13,2812086
Autos & Vehicles,2020-10-09 00:00:00+00:00,India,1,203051
Autos & Vehicles,2020-10-09 00:00:00+00:00,Japan,3,1666284
Autos & Vehicles,2020-10-09 00:00:00+00:00,Mexico,2,723122
Autos & Vehicles,2020-10-09 00:00:00+00:00,Russia,9,2287583
Autos & Vehicles,2020-10-09 00:00:00+00:00,South Korea,1,319690
Autos & Vehicles,2020-10-09 00:00:00+00:00,United Kingdom,4,2515206
Autos & Vehicles,2020-10-09 00:00:00+00:00,United States,5,6095820
Autos & Vehicles,2020-10-10 00:00:00+00:00,Canada,3,2575058
Autos & Vehicles,2020-10-10 00:00:00+00:00,France,2,140606
Autos & Vehicles,2020-10-10 00:00:00+00:00,Germany,13,3986739
Autos & Vehicles,2020-10-10 00:00:00+00:00,India,2,391559
Autos & Vehicles,2020-10-10 00:00:00+00:00,Japan,4,1905550
Autos & Vehicles,2020-10-10 00:00:00+00:00,Mexico,3,971882
Autos & Vehicles,2020-10-10 00:00:00+00:00,Russia,7,1617518
Autos & Vehicles,2020-10-10 00:00:00+00:00,South Korea,1,398198
Autos & Vehicles,2020-10-10 00:00:00+00:00,United Kingdom,6,4247969
Autos & Vehicles,2020-10-10 00:00:00+00:00,United States,4,2765284
Autos & Vehicles,2020-10-11 00:00:00+00:00,Canada,3,2948996
Autos & Vehicles,2020-10-11 00:00:00+00:00,France,2,207526
Autos & Vehicles,2020-10-11 00:00:00+00:00,Germany,14,5473729
Autos & Vehicles,2020-10-11 00:00:00+00:00,India,2,488578
Autos & Vehicles,2020-10-11 00:00:00+00:00,Japan,1,288081
Autos & Vehicles,2020-10-11 00:00:00+00:00,Mexico,2,998541
Autos & Vehicles,2020-10-11 00:00:00+00:00,Russia,9,2933451
Autos & Vehicles,2020-10-11 00:00:00+00:00,South Korea,1,422774
Autos & Vehicles,2020-10-11 00:00:00+00:00,United Kingdom,4,4418971
Autos & Vehicles,2020-10-11 00:00:00+00:00,United States,3,2948996
Autos & Vehicles,2020-10-12 00:00:00+00:00,Brazil,1,66346
Autos & Vehicles,2020-10-12 00:00:00+00:00,Canada,2,1831462
Autos & Vehicles,2020-10-12 00:00:00+00:00,France,2,271331
Autos & Vehicles,2020-10-12 00:00:00+00:00,Germany,9,5067662
Autos & Vehicles,2020-10-12 00:00:00+00:00,India,1,350908
Autos & Vehicles,2020-10-12 00:00:00+00:00,Japan,2,530525
Autos & Vehicles,2020-10-12 00:00:00+00:00,Mexico,2,915429
Autos & Vehicles,2020-10-12 00:00:00+00:00,Russia,14,3383558
Autos & Vehicles,2020-10-12 00:00:00+00:00,South Korea,1,433210
Autos & Vehicles,2020-10-12 00:00:00+00:00,United Kingdom,4,3841844
Autos & Vehicles,2020-10-12 00:00:00+00:00,United States,1,1555928
Autos & Vehicles,2020-10-13 00:00:00+00:00,Brazil,2,137079
Autos & Vehicles,2020-10-13 00:00:00+00:00,Canada,2,2129551
Autos & Vehicles,2020-10-13 00:00:00+00:00,France,2,311251
Autos & Vehicles,2020-10-13 00:00:00+00:00,Germany,7,1983950
Autos & Vehicles,2020-10-13 00:00:00+00:00,Japan,3,704338
Autos & Vehicles,2020-10-13 00:00:00+00:00,Mexico,4,1514962
Autos & Vehicles,2020-10-13 00:00:00+00:00,Russia,17,6445923
Autos & Vehicles,2020-10-13 00:00:00+00:00,South Korea,1,438866
Autos & Vehicles,2020-10-13 00:00:00+00:00,United Kingdom,4,4640089
Autos & Vehicles,2020-10-13 00:00:00+00:00,United States,1,1792258
Autos & Vehicles,2020-10-14 00:00:00+00:00,Brazil,2,169060
Autos & Vehicles,2020-10-14 00:00:00+00:00,Canada,3,2909868
Autos & Vehicles,2020-10-14 00:00:00+00:00,France,3,370207
Autos & Vehicles,2020-10-14 00:00:00+00:00,Germany,8,1147355
Autos & Vehicles,2020-10-14 00:00:00+00:00,Japan,4,1577543
Autos & Vehicles,2020-10-14 00:00:00+00:00,Mexico,5,1801379
Autos & Vehicles,2020-10-14 00:00:00+00:00,Russia,17,8497768
Autos & Vehicles,2020-10-14 00:00:00+00:00,South Korea,1,442113
Autos & Vehicles,2020-10-14 00:00:00+00:00,United Kingdom,4,3416564
Autos & Vehicles,2020-10-14 00:00:00+00:00,United States,1,1948040
Autos & Vehicles,2020-10-15 00:00:00+00:00,Brazil,2,189683
Autos & Vehicles,2020-10-15 00:00:00+00:00,Canada,2,1118226
Autos & Vehicles,2020-10-15 00:00:00+00:00,France,3,304507
Autos & Vehicles,2020-10-15 00:00:00+00:00,Germany,10,1824566
Autos & Vehicles,2020-10-15 00:00:00+00:00,Japan,4,1863833
Autos & Vehicles,2020-10-15 00:00:00+00:00,Mexico,5,1922203
Autos & Vehicles,2020-10-15 00:00:00+00:00,Russia,11,7514506
Autos & Vehicles,2020-10-15 00:00:00+00:00,South Korea,1,129134
Autos & Vehicles,2020-10-15 00:00:00+00:00,United Kingdom,3,1501546
Autos & Vehicles,2020-10-15 00:00:00+00:00,United States,1,2063869
Autos & Vehicles,2020-10-16 00:00:00+00:00,Brazil,2,202659
Autos & Vehicles,2020-10-16 00:00:00+00:00,Canada,2,1229705
Autos & Vehicles,2020-10-16 00:00:00+00:00,France,3,491674
Autos & Vehicles,2020-10-16 00:00:00+00:00,Germany,7,1540722
Autos & Vehicles,2020-10-16 00:00:00+00:00,Japan,6,2325118
Autos & Vehicles,2020-10-16 00:00:00+00:00,Mexico,3,1016994
Autos & Vehicles,2020-10-16 00:00:00+00:00,Russia,8,4164830
Autos & Vehicles,2020-10-16 00:00:00+00:00,South Korea,2,509843
Autos & Vehicles,2020-10-16 00:00:00+00:00,United Kingdom,2,605890
Autos & Vehicles,2020-10-17 00:00:00+00:00,Brazil,2,213221
Autos & Vehicles,2020-10-17 00:00:00+00:00,Canada,1,748668
Autos & Vehicles,2020-10-17 00:00:00+00:00,France,4,685498
Autos & Vehicles,2020-10-17 00:00:00+00:00,Germany,9,2073656
Autos & Vehicles,2020-10-17 00:00:00+00:00,India,1,203820
Autos & Vehicles,2020-10-17 00:00:00+00:00,Japan,7,2697958
Autos & Vehicles,2020-10-17 00:00:00+00:00,Mexico,5,2096483
Autos & Vehicles,2020-10-17 00:00:00+00:00,Russia,11,5898992
Autos & Vehicles,2020-10-17 00:00:00+00:00,South Korea,1,295139
Autos & Vehicles,2020-10-17 00:00:00+00:00,United Kingdom,2,663241
Autos & Vehicles,2020-10-18 00:00:00+00:00,Brazil,1,94833
Autos & Vehicles,2020-10-18 00:00:00+00:00,Canada,2,1183929
Autos & Vehicles,2020-10-18 00:00:00+00:00,France,4,813028
Autos & Vehicles,2020-10-18 00:00:00+00:00,Germany,8,1940633
Autos & Vehicles,2020-10-18 00:00:00+00:00,India,1,442013
Autos & Vehicles,2020-10-18 00:00:00+00:00,Japan,5,2110897
Autos & Vehicles,2020-10-18 00:00:00+00:00,Mexico,5,2354621
Autos & Vehicles,2020-10-18 00:00:00+00:00,Russia,14,5885645
Autos & Vehicles,2020-10-18 00:00:00+00:00,South Korea,3,1221842
Autos & Vehicles,2020-10-18 00:00:00+00:00,United Kingdom,4,2402042
Autos & Vehicles,2020-10-19 00:00:00+00:00,Canada,3,1119757
Autos & Vehicles,2020-10-19 00:00:00+00:00,France,4,881882
Autos & Vehicles,2020-10-19 00:00:00+00:00,Germany,9,1781138
Autos & Vehicles,2020-10-19 00:00:00+00:00,India,1,576350
Autos & Vehicles,2020-10-19 00:00:00+00:00,Japan,6,2443334
Autos & Vehicles,2020-10-19 00:00:00+00:00,Mexico,5,2517341
Autos & Vehicles,2020-10-19 00:00:00+00:00,Russia,16,3605354
Autos & Vehicles,2020-10-19 00:00:00+00:00,South Korea,4,1546829
Autos & Vehicles,2020-10-19 00:00:00+00:00,United Kingdom,3,2694984
Autos & Vehicles,2020-10-20 00:00:00+00:00,Canada,5,4001398
Autos & Vehicles,2020-10-20 00:00:00+00:00,France,4,411374
Autos & Vehicles,2020-10-20 00:00:00+00:00,Germany,12,4217477
Autos & Vehicles,2020-10-20 00:00:00+00:00,India,1,682726
Autos & Vehicles,2020-10-20 00:00:00+00:00,Japan,4,2134889
Autos & Vehicles,2020-10-20 00:00:00+00:00,Mexico,2,1545154
Autos & Vehicles,2020-10-20 00:00:00+00:00,Russia,17,6218260
Autos & Vehicles,2020-10-20 00:00:00+00:00,South Korea,4,1858979
Autos & Vehicles,2020-10-20 00:00:00+00:00,United Kingdom,6,5880475
Autos & Vehicles,2020-10-20 00:00:00+00:00,United States,1,2295035
