categoryName,trending_date,country,count
Autos & Vehicles,2020-09-20 00:00:00+00:00,South Korea,4
Autos & Vehicles,2020-09-20 00:00:00+00:00,United Kingdom,2
Autos & Vehicles,2020-09-20 00:00:00+00:00,United States,4
Autos & Vehicles,2020-09-21 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-09-21 00:00:00+00:00,Canada,1
Autos & Vehicles,2020-09-21 00:00:00+00:00,France,13
Autos & Vehicles,2020-09-21 00:00:00+00:00,Germany,10
Autos & Vehicles,2020-09-21 00:00:00+00:00,India,1
Autos & Vehicles,2020-09-21 00:00:00+00:00,Japan,7
Autos & Vehicles,2020-09-21 00:00:00+00:00,Mexico,1
Autos & Vehicles,2020-09-21 00:00:00+00:00,Russia,19
Autos & Vehicles,2020-09-21 00:00:00+00:00,South Korea,2
Autos & Vehicles,2020-09-22 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-09-22 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-09-22 00:00:00+00:00,France,8
Autos & Vehicles,2020-09-22 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-09-22 00:00:00+00:00,India,1
Autos & Vehicles,2020-09-22 00:00:00+00:00,Japan,8
Autos & Vehicles,2020-09-22 00:00:00+00:00,Mexico,1
Autos & Vehicles,2020-09-22 00:00:00+00:00,Russia,12
Autos & Vehicles,2020-09-22 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-22 00:00:00+00:00,United Kingdom,2
Autos & Vehicles,2020-09-22 00:00:00+00:00,United States,1
Autos & Vehicles,2020-09-23 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-09-23 00:00:00+00:00,Canada,4
Autos & Vehicles,2020-09-23 00:00:00+00:00,France,7
Autos & Vehicles,2020-09-23 00:00:00+00:00,Germany,14
Autos & Vehicles,2020-09-23 00:00:00+00:00,India,1
Autos & Vehicles,2020-09-23 00:00:00+00:00,Japan,7
Autos & Vehicles,2020-09-23 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-09-23 00:00:00+00:00,Russia,13
Autos & Vehicles,2020-09-23 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-23 00:00:00+00:00,United Kingdom,7
Autos & Vehicles,2020-09-23 00:00:00+00:00,United States,4
Autos & Vehicles,2020-09-24 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-09-24 00:00:00+00:00,Canada,9
Autos & Vehicles,2020-09-24 00:00:00+00:00,France,7
Autos & Vehicles,2020-09-24 00:00:00+00:00,Germany,16
Autos & Vehicles,2020-09-24 00:00:00+00:00,India,1
Autos & Vehicles,2020-09-24 00:00:00+00:00,Japan,7
Autos & Vehicles,2020-09-24 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-09-24 00:00:00+00:00,Russia,13
Autos & Vehicles,2020-09-24 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-24 00:00:00+00:00,United Kingdom,7
Autos & Vehicles,2020-09-24 00:00:00+00:00,United States,6
Autos & Vehicles,2020-09-25 00:00:00+00:00,Canada,6
Autos & Vehicles,2020-09-25 00:00:00+00:00,France,8
Autos & Vehicles,2020-09-25 00:00:00+00:00,Germany,13
Autos & Vehicles,2020-09-25 00:00:00+00:00,India,1
Autos & Vehicles,2020-09-25 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-09-25 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-09-25 00:00:00+00:00,Russia,12
Autos & Vehicles,2020-09-25 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-25 00:00:00+00:00,United Kingdom,10
Autos & Vehicles,2020-09-25 00:00:00+00:00,United States,5
Autos & Vehicles,2020-09-26 00:00:00+00:00,Canada,8
Autos & Vehicles,2020-09-26 00:00:00+00:00,France,8
Autos & Vehicles,2020-09-26 00:00:00+00:00,Germany,11
Autos & Vehicles,2020-09-26 00:00:00+00:00,India,2
Autos & Vehicles,2020-09-26 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-09-26 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-09-26 00:00:00+00:00,Russia,11
Autos & Vehicles,2020-09-26 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-26 00:00:00+00:00,United Kingdom,10
Autos & Vehicles,2020-09-26 00:00:00+00:00,United States,7
Autos & Vehicles,2020-09-27 00:00:00+00:00,Canada,6
Autos & Vehicles,2020-09-27 00:00:00+00:00,France,7
Autos & Vehicles,2020-09-27 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-09-27 00:00:00+00:00,India,1
Autos & Vehicles,2020-09-27 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-09-27 00:00:00+00:00,Mexico,4
Autos & Vehicles,2020-09-27 00:00:00+00:00,Russia,7
Autos & Vehicles,2020-09-27 00:00:00+00:00,United Kingdom,11
Autos & Vehicles,2020-09-27 00:00:00+00:00,United States,6
Autos & Vehicles,2020-09-28 00:00:00+00:00,Canada,7
Autos & Vehicles,2020-09-28 00:00:00+00:00,France,5
Autos & Vehicles,2020-09-28 00:00:00+00:00,Germany,5
Autos & Vehicles,2020-09-28 00:00:00+00:00,India,1
Autos & Vehicles,2020-09-28 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-09-28 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-09-28 00:00:00+00:00,Russia,10
Autos & Vehicles,2020-09-28 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-28 00:00:00+00:00,United Kingdom,10
Autos & Vehicles,2020-09-28 00:00:00+00:00,United States,5
Autos & Vehicles,2020-09-29 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-09-29 00:00:00+00:00,France,5
Autos & Vehicles,2020-09-29 00:00:00+00:00,Germany,5
Autos & Vehicles,2020-09-29 00:00:00+00:00,India,3
Autos & Vehicles,2020-09-29 00:00:00+00:00,Japan,3
Autos & Vehicles,2020-09-29 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-09-29 00:00:00+00:00,Russia,15
Autos & Vehicles,2020-09-29 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-29 00:00:00+00:00,United Kingdom,8
Autos & Vehicles,2020-09-29 00:00:00+00:00,United States,1
Autos & Vehicles,2020-09-30 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-09-30 00:00:00+00:00,France,5
Autos & Vehicles,2020-09-30 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-09-30 00:00:00+00:00,India,3
Autos & Vehicles,2020-09-30 00:00:00+00:00,Japan,3
Autos & Vehicles,2020-09-30 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-09-30 00:00:00+00:00,Russia,9
Autos & Vehicles,2020-09-30 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-09-30 00:00:00+00:00,United Kingdom,7
Autos & Vehicles,2020-09-30 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-01 00:00:00+00:00,Canada,2
Autos & Vehicles,2020-10-01 00:00:00+00:00,France,6
Autos & Vehicles,2020-10-01 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-10-01 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-01 00:00:00+00:00,Japan,3
Autos & Vehicles,2020-10-01 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-10-01 00:00:00+00:00,Russia,8
Autos & Vehicles,2020-10-01 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-01 00:00:00+00:00,United Kingdom,6
Autos & Vehicles,2020-10-01 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-02 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-02 00:00:00+00:00,France,7
Autos & Vehicles,2020-10-02 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-10-02 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-02 00:00:00+00:00,Japan,3
Autos & Vehicles,2020-10-02 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-02 00:00:00+00:00,Russia,9
Autos & Vehicles,2020-10-02 00:00:00+00:00,United Kingdom,5
Autos & Vehicles,2020-10-02 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-03 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-03 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-03 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-10-03 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-03 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-03 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-03 00:00:00+00:00,Russia,10
Autos & Vehicles,2020-10-03 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-03 00:00:00+00:00,United Kingdom,3
Autos & Vehicles,2020-10-03 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-04 00:00:00+00:00,Canada,1
Autos & Vehicles,2020-10-04 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-04 00:00:00+00:00,Germany,10
Autos & Vehicles,2020-10-04 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-04 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-04 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-04 00:00:00+00:00,Russia,10
Autos & Vehicles,2020-10-04 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-04 00:00:00+00:00,United Kingdom,2
Autos & Vehicles,2020-10-04 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-05 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-05 00:00:00+00:00,France,4
Autos & Vehicles,2020-10-05 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-10-05 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-05 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-05 00:00:00+00:00,Russia,9
Autos & Vehicles,2020-10-05 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-05 00:00:00+00:00,United Kingdom,3
Autos & Vehicles,2020-10-05 00:00:00+00:00,United States,2
Autos & Vehicles,2020-10-06 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-06 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-06 00:00:00+00:00,Germany,10
Autos & Vehicles,2020-10-06 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-06 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-06 00:00:00+00:00,Russia,9
Autos & Vehicles,2020-10-06 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-06 00:00:00+00:00,United Kingdom,5
Autos & Vehicles,2020-10-06 00:00:00+00:00,United States,3
Autos & Vehicles,2020-10-07 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-07 00:00:00+00:00,France,2
Autos & Vehicles,2020-10-07 00:00:00+00:00,Germany,12
Autos & Vehicles,2020-10-07 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-07 00:00:00+00:00,Mexico,1
Autos & Vehicles,2020-10-07 00:00:00+00:00,Russia,14
Autos & Vehicles,2020-10-07 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-07 00:00:00+00:00,United Kingdom,6
Autos & Vehicles,2020-10-07 00:00:00+00:00,United States,3
Autos & Vehicles,2020-10-08 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-08 00:00:00+00:00,France,1
Autos & Vehicles,2020-10-08 00:00:00+00:00,Germany,15
Autos & Vehicles,2020-10-08 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-08 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-10-08 00:00:00+00:00,Mexico,1
Autos & Vehicles,2020-10-08 00:00:00+00:00,Russia,9
Autos & Vehicles,2020-10-08 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-08 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-08 00:00:00+00:00,United States,4
Autos & Vehicles,2020-10-09 00:00:00+00:00,Canada,4
Autos & Vehicles,2020-10-09 00:00:00+00:00,Germany,13
Autos & Vehicles,2020-10-09 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-09 00:00:00+00:00,Japan,3
Autos & Vehicles,2020-10-09 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-09 00:00:00+00:00,Russia,9
Autos & Vehicles,2020-10-09 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-09 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-09 00:00:00+00:00,United States,5
Autos & Vehicles,2020-10-10 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-10 00:00:00+00:00,France,2
Autos & Vehicles,2020-10-10 00:00:00+00:00,Germany,13
Autos & Vehicles,2020-10-10 00:00:00+00:00,India,2
Autos & Vehicles,2020-10-10 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-10-10 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-10-10 00:00:00+00:00,Russia,7
Autos & Vehicles,2020-10-10 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-10 00:00:00+00:00,United Kingdom,6
Autos & Vehicles,2020-10-10 00:00:00+00:00,United States,4
Autos & Vehicles,2020-10-11 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-11 00:00:00+00:00,France,2
Autos & Vehicles,2020-10-11 00:00:00+00:00,Germany,14
Autos & Vehicles,2020-10-11 00:00:00+00:00,India,2
Autos & Vehicles,2020-10-11 00:00:00+00:00,Japan,1
Autos & Vehicles,2020-10-11 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-11 00:00:00+00:00,Russia,9
Autos & Vehicles,2020-10-11 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-11 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-11 00:00:00+00:00,United States,3
Autos & Vehicles,2020-10-12 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-12 00:00:00+00:00,Canada,2
Autos & Vehicles,2020-10-12 00:00:00+00:00,France,2
Autos & Vehicles,2020-10-12 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-10-12 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-12 00:00:00+00:00,Japan,2
Autos & Vehicles,2020-10-12 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-12 00:00:00+00:00,Russia,14
Autos & Vehicles,2020-10-12 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-12 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-12 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-13 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-10-13 00:00:00+00:00,Canada,2
Autos & Vehicles,2020-10-13 00:00:00+00:00,France,2
Autos & Vehicles,2020-10-13 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-10-13 00:00:00+00:00,Japan,3
Autos & Vehicles,2020-10-13 00:00:00+00:00,Mexico,4
Autos & Vehicles,2020-10-13 00:00:00+00:00,Russia,17
Autos & Vehicles,2020-10-13 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-13 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-13 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-14 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-10-14 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-14 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-14 00:00:00+00:00,Germany,8
Autos & Vehicles,2020-10-14 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-10-14 00:00:00+00:00,Mexico,5
Autos & Vehicles,2020-10-14 00:00:00+00:00,Russia,17
Autos & Vehicles,2020-10-14 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-14 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-14 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-15 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-10-15 00:00:00+00:00,Canada,2
Autos & Vehicles,2020-10-15 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-15 00:00:00+00:00,Germany,10
Autos & Vehicles,2020-10-15 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-10-15 00:00:00+00:00,Mexico,5
Autos & Vehicles,2020-10-15 00:00:00+00:00,Russia,11
Autos & Vehicles,2020-10-15 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-15 00:00:00+00:00,United Kingdom,3
Autos & Vehicles,2020-10-15 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-16 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-10-16 00:00:00+00:00,Canada,2
Autos & Vehicles,2020-10-16 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-16 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-10-16 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-16 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-10-16 00:00:00+00:00,Russia,8
Autos & Vehicles,2020-10-16 00:00:00+00:00,South Korea,2
Autos & Vehicles,2020-10-16 00:00:00+00:00,United Kingdom,2
Autos & Vehicles,2020-10-17 00:00:00+00:00,Brazil,2
Autos & Vehicles,2020-10-17 00:00:00+00:00,Canada,1
Autos & Vehicles,2020-10-17 00:00:00+00:00,France,4
Autos & Vehicles,2020-10-17 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-10-17 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-17 00:00:00+00:00,Japan,7
Autos & Vehicles,2020-10-17 00:00:00+00:00,Mexico,5
Autos & Vehicles,2020-10-17 00:00:00+00:00,Russia,11
Autos & Vehicles,2020-10-17 00:00:00+00:00,South Korea,1
Autos & Vehicles,2020-10-17 00:00:00+00:00,United Kingdom,2
Autos & Vehicles,2020-10-18 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-18 00:00:00+00:00,Canada,2
Autos & Vehicles,2020-10-18 00:00:00+00:00,France,4
Autos & Vehicles,2020-10-18 00:00:00+00:00,Germany,8
Autos & Vehicles,2020-10-18 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-18 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-18 00:00:00+00:00,Mexico,5
Autos & Vehicles,2020-10-18 00:00:00+00:00,Russia,14
Autos & Vehicles,2020-10-18 00:00:00+00:00,South Korea,3
Autos & Vehicles,2020-10-18 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-19 00:00:00+00:00,Canada,3
Autos & Vehicles,2020-10-19 00:00:00+00:00,France,4
Autos & Vehicles,2020-10-19 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-10-19 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-19 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-19 00:00:00+00:00,Mexico,5
Autos & Vehicles,2020-10-19 00:00:00+00:00,Russia,16
Autos & Vehicles,2020-10-19 00:00:00+00:00,South Korea,4
Autos & Vehicles,2020-10-19 00:00:00+00:00,United Kingdom,3
Autos & Vehicles,2020-10-20 00:00:00+00:00,Canada,5
Autos & Vehicles,2020-10-20 00:00:00+00:00,France,4
Autos & Vehicles,2020-10-20 00:00:00+00:00,Germany,12
Autos & Vehicles,2020-10-20 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-20 00:00:00+00:00,Japan,4
Autos & Vehicles,2020-10-20 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-20 00:00:00+00:00,Russia,17
Autos & Vehicles,2020-10-20 00:00:00+00:00,South Korea,4
Autos & Vehicles,2020-10-20 00:00:00+00:00,United Kingdom,6
Autos & Vehicles,2020-10-20 00:00:00+00:00,United States,1
Autos & Vehicles,2020-10-21 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-21 00:00:00+00:00,Canada,7
Autos & Vehicles,2020-10-21 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-21 00:00:00+00:00,Germany,10
Autos & Vehicles,2020-10-21 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-21 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-21 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-21 00:00:00+00:00,Russia,23
Autos & Vehicles,2020-10-21 00:00:00+00:00,South Korea,5
Autos & Vehicles,2020-10-21 00:00:00+00:00,United Kingdom,7
Autos & Vehicles,2020-10-21 00:00:00+00:00,United States,4
Autos & Vehicles,2020-10-22 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-22 00:00:00+00:00,Canada,9
Autos & Vehicles,2020-10-22 00:00:00+00:00,France,3
Autos & Vehicles,2020-10-22 00:00:00+00:00,Germany,9
Autos & Vehicles,2020-10-22 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-22 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-22 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-22 00:00:00+00:00,Russia,18
Autos & Vehicles,2020-10-22 00:00:00+00:00,South Korea,5
Autos & Vehicles,2020-10-22 00:00:00+00:00,United Kingdom,6
Autos & Vehicles,2020-10-22 00:00:00+00:00,United States,6
Autos & Vehicles,2020-10-23 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-23 00:00:00+00:00,Canada,8
Autos & Vehicles,2020-10-23 00:00:00+00:00,France,4
Autos & Vehicles,2020-10-23 00:00:00+00:00,Germany,6
Autos & Vehicles,2020-10-23 00:00:00+00:00,India,1
Autos & Vehicles,2020-10-23 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-23 00:00:00+00:00,Mexico,1
Autos & Vehicles,2020-10-23 00:00:00+00:00,Russia,17
Autos & Vehicles,2020-10-23 00:00:00+00:00,South Korea,7
Autos & Vehicles,2020-10-23 00:00:00+00:00,United Kingdom,6
Autos & Vehicles,2020-10-23 00:00:00+00:00,United States,7
Autos & Vehicles,2020-10-24 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-24 00:00:00+00:00,Canada,7
Autos & Vehicles,2020-10-24 00:00:00+00:00,France,4
Autos & Vehicles,2020-10-24 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-10-24 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-24 00:00:00+00:00,Mexico,1
Autos & Vehicles,2020-10-24 00:00:00+00:00,Russia,12
Autos & Vehicles,2020-10-24 00:00:00+00:00,South Korea,7
Autos & Vehicles,2020-10-24 00:00:00+00:00,United Kingdom,6
Autos & Vehicles,2020-10-24 00:00:00+00:00,United States,7
Autos & Vehicles,2020-10-25 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-25 00:00:00+00:00,Canada,7
Autos & Vehicles,2020-10-25 00:00:00+00:00,France,5
Autos & Vehicles,2020-10-25 00:00:00+00:00,Germany,8
Autos & Vehicles,2020-10-25 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-25 00:00:00+00:00,Mexico,2
Autos & Vehicles,2020-10-25 00:00:00+00:00,Russia,14
Autos & Vehicles,2020-10-25 00:00:00+00:00,South Korea,8
Autos & Vehicles,2020-10-25 00:00:00+00:00,United Kingdom,4
Autos & Vehicles,2020-10-25 00:00:00+00:00,United States,6
Autos & Vehicles,2020-10-26 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-26 00:00:00+00:00,Canada,8
Autos & Vehicles,2020-10-26 00:00:00+00:00,France,5
Autos & Vehicles,2020-10-26 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-10-26 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-26 00:00:00+00:00,Mexico,4
Autos & Vehicles,2020-10-26 00:00:00+00:00,Russia,17
Autos & Vehicles,2020-10-26 00:00:00+00:00,South Korea,8
Autos & Vehicles,2020-10-26 00:00:00+00:00,United Kingdom,5
Autos & Vehicles,2020-10-26 00:00:00+00:00,United States,7
Autos & Vehicles,2020-10-27 00:00:00+00:00,Canada,8
Autos & Vehicles,2020-10-27 00:00:00+00:00,France,5
Autos & Vehicles,2020-10-27 00:00:00+00:00,Germany,5
Autos & Vehicles,2020-10-27 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-27 00:00:00+00:00,Mexico,5
Autos & Vehicles,2020-10-27 00:00:00+00:00,Russia,20
Autos & Vehicles,2020-10-27 00:00:00+00:00,South Korea,8
Autos & Vehicles,2020-10-27 00:00:00+00:00,United Kingdom,5
Autos & Vehicles,2020-10-27 00:00:00+00:00,United States,5
Autos & Vehicles,2020-10-29 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-29 00:00:00+00:00,Canada,7
Autos & Vehicles,2020-10-29 00:00:00+00:00,France,2
Autos & Vehicles,2020-10-29 00:00:00+00:00,Germany,6
Autos & Vehicles,2020-10-29 00:00:00+00:00,Japan,6
Autos & Vehicles,2020-10-29 00:00:00+00:00,Mexico,4
Autos & Vehicles,2020-10-29 00:00:00+00:00,Russia,14
Autos & Vehicles,2020-10-29 00:00:00+00:00,South Korea,5
Autos & Vehicles,2020-10-29 00:00:00+00:00,United Kingdom,5
Autos & Vehicles,2020-10-29 00:00:00+00:00,United States,6
Autos & Vehicles,2020-10-30 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-30 00:00:00+00:00,Canada,8
Autos & Vehicles,2020-10-30 00:00:00+00:00,France,2
Autos & Vehicles,2020-10-30 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-10-30 00:00:00+00:00,Japan,5
Autos & Vehicles,2020-10-30 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-10-30 00:00:00+00:00,Russia,11
Autos & Vehicles,2020-10-30 00:00:00+00:00,South Korea,6
Autos & Vehicles,2020-10-30 00:00:00+00:00,United Kingdom,5
Autos & Vehicles,2020-10-30 00:00:00+00:00,United States,7
Autos & Vehicles,2020-10-31 00:00:00+00:00,Brazil,1
Autos & Vehicles,2020-10-31 00:00:00+00:00,Canada,8
Autos & Vehicles,2020-10-31 00:00:00+00:00,France,5
Autos & Vehicles,2020-10-31 00:00:00+00:00,Germany,7
Autos & Vehicles,2020-10-31 00:00:00+00:00,Japan,7
Autos & Vehicles,2020-10-31 00:00:00+00:00,Mexico,3
Autos & Vehicles,2020-10-31 00:00:00+00:00,Russia,14
Autos & Vehicles,2020-10-31 00:00:00+00:00,South Korea,6
Autos & Vehicles,2020-10-31 00:00:00+00:00,United Kingdom,5
