video_id,categoryName,view_count,likes,dislikes,comment_count
xEsaFmiO5Ak,Gaming,71939,13373,140,827
xEtwgS3AE2g,Sports,768356,14691,323,715
xEuD8sRAalo,News & Politics,52865,4336,127,759
xF1BiNdir8M,Entertainment,348630,46283,607,3544
xF4C3Yb8cJU,Science & Technology,389822,32090,461,2488
xF4_7kXrwSw,People & Blogs,30464,2741,57,438
xF7S1lECNvM,Sports,2073457,17260,705,3029
xF8-PJOCglI,People & Blogs,70398,5529,183,472
xFBUchWgGdA,Entertainment,397087,18443,260,526
xFCBTt3tKt4,Education,275290,18690,390,1821
xFDPLh_H1lo,Comedy,411164,31689,263,905
xFD_0PIfHHA,Education,517294,55237,184,6666
xFGIzlxnsb8,Entertainment,1155470,87403,3324,4673
xFJ23Xqrgvw,Music,167222,11790,296,483
xFJqWos0wUI,News & Politics,91551,5540,73,576
xFLj-UABBAs,People & Blogs,398312,66351,1164,1876
xFLorq1m5QE,Entertainment,2256762,138748,679,5109
xFMPU0eZgLA,Sports,401218,3658,406,102
xFP0NToKJoY,People & Blogs,490947,48269,906,5051
xFP0X8nujlQ,Entertainment,788514,153348,5196,24041
xFPU0RGHASU,Sports,631113,16167,221,905
xFVh9DAw03Q,Music,2983325,69594,1191,1577
xFVuiKqzNFM,Gaming,2010487,380123,4187,14415
xFYyL5FBK2o,Music,635228,43076,2854,2799
xFZ-QnYiNFo,News & Politics,150887,2095,637,493
xFcnNBv7Dj0,Sports,268499,3113,167,638
xFnR4nWW6J0,Music,1119951,81775,545,1590
xFozm7DaKtE,Autos & Vehicles,20512,1327,26,106
xFpH4jxh3wg,Autos & Vehicles,205165,11718,216,707
xFrvW1Mokvo,Music,628208,14446,232,562
xFtSvUofTPs,News & Politics,737548,14042,597,4290
xFwF7o-TmwA,Entertainment,2597631,55224,852,6536
xFx-4TcRHJE,Entertainment,1653344,69168,10812,70370
xFxRQdb1s5c,Science & Technology,480795,79651,321,1779
xFy86egteLE,Comedy,376051,8978,172,938
xG1K68y0ISM,Travel & Events,304848,24232,142,1228
xG4fePpkT2U,Film & Animation,214988,2443,306,273
xG8hwfWr4Ps,Entertainment,1027597,32901,1409,1064
xGADtWFUpMw,Comedy,348651,22736,527,1668
xGAewMW026w,Music,420002,11323,142,62
xGF2tyiBv_A,Sports,231312,6782,223,93
xGF4BlIg1fg,Entertainment,1060588,15533,2192,1463
xGKn7TD9jaM,Howto & Style,880990,22027,644,832
xGLCUatKBUM,Education,66599,4019,72,392
xGNtIPAkTdI,Autos & Vehicles,108754,12567,198,1711
xGOAC9Nbp84,Entertainment,3109576,25452,7569,3321
xGPq4a6hwn4,Film & Animation,1501176,24852,2017,5856
xGT8GN8GkCU,Music,4057640,42484,4001,4289
xGU8Y2sWgco,Music,275602,21273,158,1444
xGVBvOFxhxM,People & Blogs,245028,34420,575,5011
xGW4yrMKB6A,Autos & Vehicles,323998,33282,399,2548
xGWmnppVvrM,Autos & Vehicles,167716,4969,105,697
xGZcUfMYBnw,Entertainment,2848495,59435,1966,5782
xGbewE551WM,Howto & Style,95754,2890,35,237
xGel46xJuCk,People & Blogs,319997,2754,365,232
xGgl9aPqCdY,Gaming,5149121,192078,3624,19049
xGmXVMA2dGA,Entertainment,1310912,16506,1009,0
xGnsKJLdS5o,Entertainment,259024,5811,94,158
xGo_2-XtA6I,Comedy,528077,50174,442,6117
xGqyDP8EzQo,Comedy,45700,2675,53,404
xGtgepgFe9g,People & Blogs,231178,4364,136,478
xGtz5ve9rn4,Entertainment,614861,88784,566,3693
xGuvVAVjXQA,Entertainment,839993,93292,2102,18127
xGzq8ywuyjY,Travel & Events,1069845,8367,416,1402
xH0IKT_Z2AI,News & Politics,976277,22607,919,1945
xH2sxkVNPB0,Music,70957,9603,55,605
xH3r9s31KwQ,Sports,83164,6174,49,328
xH4HgNvRMqc,People & Blogs,108433,1177,56,166
xH777TiUF90,People & Blogs,3484515,99172,9520,13761
xH7gOlVxLZU,Entertainment,295157,11170,637,716
xH7tVTV4HYs,People & Blogs,92652,3666,36,487
xH9Cq3d67fc,News & Politics,9684208,76460,11619,3572
xHA1wmMuuhE,News & Politics,416332,11302,497,1524
xHAzkEtzZUM,Music,63012,7174,320,533
xHCA72V8_0c,Entertainment,146717,2090,55,0
xHEQyCR3mgo,News & Politics,410724,11234,1131,523
xHEZQOv4oDQ,Pets & Animals,1168229,7288,70,495
xHF2vpbc4mA,People & Blogs,2201357,351989,839,22399
xHGbTWpii3Q,Entertainment,3697778,116667,9690,8254
xHPYXXe0lQE,Howto & Style,188436,14636,137,354
xHSi7wQY9m4,People & Blogs,577255,20099,1924,2708
xHUpxtpSuIY,Entertainment,426288,24491,164,772
xHYLlhrw9eM,Gaming,376953,25291,519,1776
xHZwBwXFaOo,People & Blogs,578076,10486,183,1254
xHduJKOnPbE,People & Blogs,37554,5059,241,136
xHggA5W2cro,People & Blogs,113372,6556,70,402
xHh_HKf4w8k,Entertainment,389979,3234,186,53
xHjpmszeg2Q,People & Blogs,1032208,11838,263,1524
xHktcgiWTvY,Entertainment,3416993,47029,1295,6692
xHph0eAsRs0,Entertainment,1397647,9300,530,845
xHpkgtaIYOg,Entertainment,267868,1902,542,1325
xHq1NB2tp0I,News & Politics,74591,8621,194,316
xHqVqOP9z5o,People & Blogs,200005,5352,95,701
xHuz2Q3NIEE,Gaming,373652,11272,240,1471
xI-Dshmo0os,People & Blogs,238644,30257,234,1996
xI11ojijZ7o,Comedy,453372,50361,198,607
xI1tAAtELu0,Entertainment,771692,7931,250,51
xI5jy_KZlqI,Gaming,65463,10685,162,212
xI8OLUPjOAU,Science & Technology,85833,7313,88,574
xIGHGD98wvw,Music,612242,2972,170,323
xIJ46_OXtx8,Music,1132587,34132,583,1550
xIMUS7_rclo,News & Politics,152302,2359,158,1066
xIXKnNS8u10,Autos & Vehicles,98404,4161,114,216
xIZBjHKYM94,People & Blogs,721895,37232,3100,5974
xIZVt5X8vjY,Science & Technology,317274,44104,463,1827
xI_lxFv203I,Entertainment,12391394,191549,32205,23380
xIavxhkvuHI,News & Politics,73406,1996,149,169
xIe06Fu6AOY,Sports,308274,4737,101,535
xIeDbSrwmq0,Howto & Style,454105,21220,201,1567
xIlZoNF28F8,Music,316344,20487,1288,1363
xIqg6N5rnX0,Film & Animation,345885,77347,397,6782
xIsvRvWJcf4,Entertainment,535210,11499,434,812
xIzBCXEdmEo,Music,6602432,1412602,6373,68971
xJ3QE7bNIxI,Entertainment,30590,3392,138,1103
xJBaoMdIBfM,Entertainment,786449,20789,464,401
xJMqbdWpCK8,People & Blogs,344385,56066,1017,5013
xJO1SZmAghE,Gaming,573077,19072,555,2238
xJRD4k2URcI,Comedy,543900,37033,338,884
xJSC9O9xRu4,Sports,65569,677,19,138
xJSST4OHniM,Film & Animation,513900,20503,1049,1300
xJSUE9bUe3k,People & Blogs,24862,1498,51,131
xJY2MqnqzP8,People & Blogs,392333,5457,100,509
xJYVwEko53E,People & Blogs,27031,217,281,184
xJ_c6m1nRuY,Gaming,394521,31925,277,2190
xJd6Utbbijc,Entertainment,183667,16444,586,520
xJeS15oJcOk,Entertainment,116999,4687,81,246
xJfF7sLSwcw,People & Blogs,735117,85196,2557,12919
xJfs6tS3wO4,Entertainment,3208273,171250,11497,8576
xJiNJPwM5go,Autos & Vehicles,141135,3246,121,659
xJjj4qlQvgw,Gaming,36672,1485,23,126
xJkW6vTwG3Y,News & Politics,709415,14091,682,2292
xJtfr4TSkho,Autos & Vehicles,23424,1347,29,175
xJu4v2kcsOk,Entertainment,2525739,95744,1875,26474
xJud8MEhntw,Autos & Vehicles,185561,4511,1436,1184
xJv0Kh0N0js,Music,407667,27770,136,691
xJzD2K-m7Dg,Entertainment,250731,28766,238,4364
xK-qU0sZNCc,Music,623128,142387,364,12702
xK2_6yX7aF8,Film & Animation,27996176,483425,176872,77791
xK2m5vPnymE,People & Blogs,232555,33358,67,1653
xK73syg_BFw,Music,685062,41682,1077,3015
xK8Lt1JSroQ,Music,48272,236,27,11
xKBMfx9RErw,Sports,86074,4000,50,814
xKDuFBTWzMA,Entertainment,64247,3036,388,224
xKMaj0ulNSg,Comedy,3891759,175663,3343,7735
xKS2x-kgphE,Entertainment,143655,2456,55,646
xKScHmLpjTA,Autos & Vehicles,169667,22652,345,1840
xKUktDATHm0,Entertainment,36995,1374,9,162
xKYMnufmwxo,Howto & Style,102263,5940,50,309
xKehcka60xU,Howto & Style,863565,39236,715,893
xKeu_QyvMsE,Science & Technology,367901,30676,226,2348
xKgQ_UmnDn0,Comedy,180467,3101,84,340
xKgQonYQY3g,Gaming,1393290,320349,5667,11211
xKgmXoaGjr4,Sports,64325,4670,141,393
xKiNpuVFRvk,Comedy,239893,14622,188,350
xKjGhRLF-7s,News & Politics,53971,4234,73,360
xKtuXW1e_Vc,News & Politics,281496,15617,667,3086
xKuK6YL8h70,Autos & Vehicles,123272,7620,314,410
xKv2Dif31mE,Howto & Style,78932,4748,154,314
xKvbSboQ5_g,Science & Technology,921762,10980,422,1089
xKwBvRjF7Rs,News & Politics,183871,1096,244,9
xKz7QZGkUNQ,Film & Animation,69762,3639,91,268
xKzSQbpsd4I,News & Politics,572735,35308,810,1862
xL1aomkqd1s,Sports,269838,851,57,115
xL4nZktdiAU,Music,89998,2813,122,117
xL63mkQqeTg,Entertainment,2612833,48704,2428,23755
xLAf86thEXQ,Gaming,353400,8794,96,556
xLDewS8mBUM,People & Blogs,39691,2814,52,280
xLHuca80ti8,Music,156688,1895,231,27
xLIbdZje-0A,Howto & Style,677702,44115,1170,1024
xLJN8D2mdS8,Sports,138635,924,42,369
xLPyTcbDF50,Music,245225,21744,601,1868
xLcYNM96oOI,People & Blogs,246491,13282,81,629
xLfLM1sqFSQ,Science & Technology,60267,2064,94,345
xLfwyH-Q9rc,Sports,1063949,17154,316,1562
xLgmbJb6H6k,Music,148365,10997,257,832
xLn4PeE4JEs,Pets & Animals,406606,17253,101,1253
xLnhtTlwjak,Music,1011920,113074,488,9066
xLveUtkjixs,Film & Animation,981457,0,0,0
xLvkfigH_Y0,Gaming,288383,11020,1737,884
xLwfYE4RhAQ,Sports,1243980,130993,836,6363
xLytko-ZmJE,Comedy,629325,47878,641,2864
xLyxsL23zO0,Music,409302,10073,672,542
xM8coZ-UrDM,Entertainment,638037,110508,645,11498
xMCEEInxOh8,News & Politics,792408,36474,946,1355
xME240p5nzY,Sports,152772,17560,171,1589
xMF-mwJ4Ci0,Entertainment,524875,6369,412,759
xMGySBK8F7Y,Entertainment,524916,17500,312,903
xMITe0zs2RY,Entertainment,1045183,15078,688,750
xMJgcimDhXg,People & Blogs,125697,0,0,0
xMKzdQrC5TI,Entertainment,24409611,1565635,71323,104255
xMQb9jGYovo,Entertainment,143468,7124,150,1036
xMa7EGVRiak,Travel & Events,1335254,33713,802,3356
xMbKJAyNpew,Entertainment,241559,4120,51,336
xMd_h9FcGTU,Sports,84787,1532,12,111
xMfp2jcK52M,Music,3284835,821573,2463,35630
xMmpaNvxLjE,Gaming,941276,128853,1908,1639
xMn4IYuOLW0,Music,164646,20122,291,1781
xMps54gT1Xo,Comedy,172386,33284,6701,4467
xMu4UkGGATo,Film & Animation,23769,4503,49,529
xMyzxhR1KHc,Comedy,59043,2836,25,177
xMzLO3p-gKI,Comedy,198505,15981,302,670
xMzj9lFvuv4,People & Blogs,257954,8943,275,890
xN-HDfYsPtc,Entertainment,97782,11719,701,1159
xN-HWUdVlmY,Howto & Style,54715,2627,30,402
xN1fzdSX_aQ,Film & Animation,723072,12783,1237,2405
xN43cLKBcBg,Entertainment,1079173,173280,2154,13247
xN8ENrfE-TY,Gaming,21642569,994310,14019,66733
xN9XEhzBMj0,Film & Animation,146731,29642,313,1265
xN9w7-y2xTo,News & Politics,196786,1136,1631,2585
xNFEor9dhY0,Comedy,279831,46602,327,2513
xNH8Ufe4XmA,Entertainment,956424,29394,989,749
xNKULJgIZpc,Science & Technology,929810,72827,3981,3138
xNN01FoKyTw,Entertainment,689594,16172,1704,947
xNNOZtiEKOc,People & Blogs,813885,120557,679,6846
xNQd0w47A4o,Autos & Vehicles,138389,4411,47,214
xNSlZ7-t42I,Howto & Style,164119,14409,216,798
xNVe1zOuGFY,Entertainment,54488,956,15,34
xN_-3ME0LKc,Sports,478958,3888,140,1693
xN_VqnjLkwQ,Gaming,2257585,206208,1271,7227
xNbJnP2kzAU,People & Blogs,2142761,65966,2010,5090
xNdA7eTpWIU,Music,119379,3307,29,2
xNhn1KOqq8g,Music,5458477,280132,3034,20049
xNmIlddkTes,Gaming,52385,4911,120,62
xNosPs2z7fw,Sports,585324,45410,668,3680
xNqVgmijpZI,Entertainment,750368,10841,765,839
xNqgOfRp0C8,Howto & Style,618550,55272,866,2621
xNtf2XHB5n0,Autos & Vehicles,272895,16127,460,995
xNuveZ7YzC0,Entertainment,1071960,10551,1037,386
xNxjUny07LQ,Sports,614802,7160,351,514
xNyppCQSApM,People & Blogs,385286,7388,213,568
xNzcdnfOQ28,Comedy,370419,63361,376,1717
xO0oWgXPOcM,Entertainment,692738,22927,453,946
xO1_JJnh1vs,People & Blogs,2536515,123403,4665,10029
xO3T3xWMmFY,,45570,2169,85,257
xO5Grfxv2_0,Comedy,391094,37672,393,2986
xO8EAn5CQHI,Music,205213,10805,93,667
xOFv16NbvCU,Gaming,389975,22910,333,2159
xOIUezLGTLY,Entertainment,97265,5840,16,424
xOT-Ev-_SYw,Autos & Vehicles,238781,5528,810,429
xOUnKHZL04s,Entertainment,285825,26497,381,643
xOW9rtkt0MI,Sports,171790,2698,51,548
xOXc40UevlI,People & Blogs,280121,9558,228,0
xOZxKMF3_Ws,Entertainment,340555,19742,687,457
xOaJ2bhHS9A,Comedy,622446,13618,446,3808
xOdrr5KdX6U,People & Blogs,93166,13435,86,1969
xOfrV6Vo9yU,Entertainment,838618,65438,2530,5829
xOkZaBrLEO4,People & Blogs,115943,7394,96,304
xOlRnA1Xrds,Music,374648,27410,390,2574
xOqGI7EDe6U,Sports,414110,12225,68,403
xOuLeePvBPs,Music,1184235,51508,3872,1883
xOw80cLidNs,People & Blogs,53099,3595,249,280
xOy63dhQmUg,Sports,2545822,51277,2682,6929
xP-nt958EkI,Education,1408194,29867,1680,2847
xP3orzQz6sM,Music,226159,37166,238,2709
xP5oAAL4Nbs,Sports,327700,2200,321,219
xP6ml06wODo,People & Blogs,231684,24042,956,1917
xP6sZfj28Pw,Music,1117298,32811,797,2199
xP7CwxtUL3w,People & Blogs,372758,45073,696,3446
xPB0yR6rr20,Entertainment,142691,1023,63,128
xPBlZBKKUU0,News & Politics,549618,14556,855,1373
xPJyVdEhcGI,People & Blogs,416375,10032,1417,748
xPOzXcX79fs,Entertainment,179895,15683,179,0
xPZluvzEE_o,People & Blogs,509645,20022,272,2643
xPctN1TjBik,Sports,333937,36551,386,1244
xPe6G8W7PSw,Entertainment,69128,1998,72,178
xPeBQjA9E5M,Comedy,248158,33374,143,1088
xPedPUhZwJ4,Entertainment,952035,33769,5212,4202
xPfxNW0DUfc,Entertainment,41753,8117,22,710
xPiNOsOrU3c,Education,408297,45094,499,5047
xPicijjo6Tk,Science & Technology,133031,5897,107,621
xPjPZxeL_IM,Howto & Style,1155777,47114,3417,2560
xPpIfyhAgOw,Entertainment,2932820,53670,8532,3647
xPxrAHrQcmM,Science & Technology,1169804,14013,465,4814
xQ5VMxVo-n4,Sports,246697,3129,188,427
xQ7a_xoZymA,Entertainment,2205388,20566,1950,1593
xQAhp1JAULM,Music,268592,28783,1030,6811
xQC-Ki-YQKU,People & Blogs,326324,42254,340,1641
xQEKiZGJ0YU,Sports,928737,57486,1045,1230
xQFpIaUQStw,Sports,836696,7959,627,301
xQOO2xGQ1Pc,Music,26189131,1777426,27179,99501
xQP4WoCV1rE,Entertainment,39846,795,53,38
xQVVosE656w,Music,523954,12729,6581,2323
xQVowR4myeU,Music,1665100,151856,1578,5126
xQXecxLKxUk,,475209,2588,464,1467
xQa8CDLlKeI,Education,243845,15012,484,1024
xQaGFa1Ikng,Entertainment,794861,87784,604,3326
xQfLP7PchZA,Sports,237112,686,57,42
xQgByCBy2hM,Comedy,46320,8599,377,814
xQgv1iHbC_Q,Science & Technology,273175,22016,562,4019
xQoEcTmKdhM,Comedy,1444261,84019,367,4103
xQq_WCLQK74,Film & Animation,299831,22100,1538,725
xQrh75AAWO8,News & Politics,310637,1929,1895,2996
xQrnn-Jdie0,Howto & Style,190930,9036,172,386
xQyh6Fm9oIo,News & Politics,238680,2535,268,456
xQyvwd0RVfs,People & Blogs,157282,15939,351,1337
xR0M1mxfTGA,People & Blogs,573106,11995,135,1290
xR0bq_R2M_A,People & Blogs,156183,17496,834,1558
xR7R2MAgfyE,Science & Technology,219717,21555,310,1140
xR7kCfVhauo,Sports,53333,3114,89,819
xR9ZSEwj13U,Sports,298706,4741,482,2435
xRBeUpXvC0E,People & Blogs,461573,63858,723,11071
xRDBolCy5EI,Comedy,1650329,15698,855,5405
xRHKtHxen98,Gaming,23508,2896,56,1519
xRM7O-lLzmk,Sports,274414,6489,147,652
xRMrIEL-FDM,Gaming,493165,23289,963,625
xRNYifkVzXs,Film & Animation,220587,1877,175,608
xRObrRBLky4,Comedy,372334,30408,340,1329
xRSdMsZP41k,Howto & Style,34399,4881,33,188
xRWSWqVaBMw,Entertainment,3585953,123346,1914,9998
xRaRJMA6mS4,People & Blogs,31748,2587,94,686
xRaximaEF1g,Comedy,182850,11291,318,819
xRclVg3Pt_0,News & Politics,658851,27485,652,2250
xRd1GIIY-J0,Music,827919,22918,433,1257
xRg0z-T4u88,People & Blogs,1778802,45002,3168,7580
xRpTHL2TZ-U,News & Politics,205239,7638,339,1226
xRqdrFUzmJc,News & Politics,924169,7483,384,567
xRr3X8uHMZg,Sports,93837,5847,626,1046
xRzXt22PG-8,Comedy,178476,24142,562,1398
xS-T2mHZSPw,Travel & Events,182406,4586,88,788
xS16VNJUZwg,,203314,6476,356,421
xS1BerXXJus,People & Blogs,2178218,493,213,0
xSAlPhaiVuw,Comedy,379579,39511,407,3098
xSBelw5CzI8,Music,108334,5754,30,480
xSEfvip80oI,Entertainment,157304,14447,886,1584
xSJmvgcJSiU,People & Blogs,39985,2622,269,808
xSLNSzDW7Zk,Music,226272,10933,31,582
xSQDoGOjXe4,Sports,226134,5115,127,321
xSQyib60yAY,Entertainment,1940384,118335,1048,2566
xSRI2_z-QwE,Entertainment,342655,23337,650,1915
xSRKV_i0U8w,Comedy,1455385,5109,1832,0
xSStMZyLuTA,Howto & Style,204793,2882,574,551
xSTV00bNHN0,News & Politics,401081,26380,1753,4180
xSZmiFUjWhQ,Comedy,1961946,137459,2349,10098
xSa736QaNRI,Howto & Style,71138,12153,97,221
xSbHv03rrUw,Sports,97361,765,78,111
xSm8xslgmUU,People & Blogs,58690,1465,651,350
xSs4yUZhb-I,Sports,4128098,96396,1110,8617
xStwq6mwWzg,News & Politics,59964,2108,100,518
xSuZvB6SNwc,Entertainment,171630,4093,169,498
xSvNsUbVIec,People & Blogs,289204,13300,843,0
xSz6-NXV69I,Entertainment,571130,5307,301,55
xT4L2a2r8cI,Gaming,2099470,83015,1670,3951
xT7N3q97eMQ,Entertainment,174527,13047,222,598
xT9t7vrnfYk,People & Blogs,174724,23485,839,2250
xTAI9253Jt8,Gaming,1019172,64911,1692,6751
xTIQ9w2aLq4,Entertainment,729149,26625,423,908
xTK_vmXH9BY,Autos & Vehicles,97196,751,51,66
xTL5vkPPln4,Howto & Style,594966,25315,495,1548
xTLY3CIQ6BM,News & Politics,267060,9888,1931,1853
xTLdZPtemow,Music,600623,13075,232,529
xTRJx-tuKP0,News & Politics,137771,7239,698,1110
xTV8q6G5LJs,Entertainment,147339,8612,237,438
xTWOS4C4QQI,Entertainment,830056,38860,262,2417
xTagSguBntY,Entertainment,1205242,39116,1096,3004
xTak6DXlKcA,People & Blogs,157072,11653,200,733
xTapWUaIlik,Music,128150,13851,140,960
xTcNz5UPzNM,Comedy,60628,2265,48,103
xTdlzAz_ekw,Entertainment,210301,16455,501,1230
xThWokYGqUI,Gaming,308666,11824,160,109
xTn74yaqXeo,Science & Technology,311858,25569,143,2868
xTnQhTAuT4U,Howto & Style,134334,9712,283,1446
xTndmrWBEug,,1166956,7245,842,2239
xTovCKXxyUI,Howto & Style,164166,2981,349,353
xTpr7piQu2M,Gaming,1466321,69188,8020,5773
xTsXs6cc9FM,Entertainment,144314,2978,334,389
xTsgMDdgOMs,Autos & Vehicles,129610,5576,331,257
xTtNJQxOqKQ,Music,458137,13160,294,848
xTuRUdjgzsw,Gaming,605233,34932,355,609
xTvHH8UpLko,Entertainment,165004,4734,106,84
xU78CLwXQT8,Autos & Vehicles,328266,33749,158,649
xU83fUeau8A,Science & Technology,2041444,184200,5609,7372
xU8O5TW5qp0,Sports,737610,37342,464,3849
xU8SVe0MEMQ,Music,2703180,106265,1390,2065
xU9ZA4apPaU,Entertainment,1375818,212350,772,15359
xUEAdDZOgEc,Sports,323121,8021,99,448
xUEoRTH2Y9M,Comedy,391620,4150,313,173
xUEu6tSL-Gg,Science & Technology,213317,23563,128,1360
xUFvNAeKzek,Entertainment,753912,11181,396,1243
xUGFIECMuJY,Science & Technology,569445,50282,303,1513
xUGc65lGaR4,Gaming,514975,48883,726,798
xUHw50V_EKI,Gaming,39224,1295,194,0
xUQe12w90Uk,Entertainment,58823,4192,48,765
xUS5LD_OqYk,Entertainment,333415,9872,248,602
xUSf1bjd4I8,Music,279319,35654,178,2230
xUT__BEu3vQ,Sports,1572061,164029,963,5852
xUUd6sEqAAs,Science & Technology,185889,8095,113,437
xUWQTUPCTNs,Music,678194,22614,1206,1196
xUcILbIBoig,Entertainment,1389273,73566,3400,3606
xUfWhe2SyRk,Entertainment,188191,16201,314,291
xUi9B4u_k7I,Music,4040756,337225,38097,85430
xUid0-vsOVQ,Entertainment,348196,6383,405,751
xUrpTpjJ9T8,Music,3684381,272703,14119,19232
xUu3ZsdLkyE,Entertainment,268366,9194,160,933
xUxPcxK6tvI,Music,719161,32824,227,2353
xV-Cy1hDVpo,People & Blogs,1483959,30192,930,2950
xV0HQMA9AwU,Gaming,942586,72872,705,1340
xV1EDFgJcIQ,Sports,614998,15578,212,789
xV1It4DBNkA,Sports,112671,3088,102,122
xV4zpsnlgew,Entertainment,76131,3817,46,203
xV6sesfRiS8,Education,83834,631,33,25
xV7rfaHSiSI,Music,707605,26927,473,1355
xVANA0A3_tQ,Entertainment,34767,5701,46,850
xVAxAWJgoJg,People & Blogs,310017,22032,212,714
xVGOkmnY6cE,News & Politics,126512,7775,1740,2243
xVI0H0wlHYU,Film & Animation,762916,129284,1470,10228
xVIfx8UR4Fo,Sports,386241,6769,832,1205
xVJduHU9S0I,Comedy,229907,5883,43,214
xVRnclyFQG0,Entertainment,251772,13236,111,1484
xVV8Da9d0ig,Comedy,3173624,52574,920,10029
xVeLTIhnjPE,Gaming,7841,603,4,56
xVjYPUrnipg,Autos & Vehicles,651123,23315,378,1338
xVkKmpeVofk,News & Politics,183944,1658,291,933
xVlbXQrWD1c,Entertainment,862691,6626,650,2344
xVuQNHazJdk,Music,2378800,480697,662,42041
xVulXvK8TVc,People & Blogs,676285,69799,1371,3961
xVyWs2JMTqM,People & Blogs,145915,18025,273,1352
xW0Nr4bXp7c,Sports,174319,21301,236,806
xW0Uyh8jBeY,Entertainment,350722,3357,1032,1535
xW0a3miR5rI,Entertainment,3945268,25955,4226,1218
xW39YnJQkeo,People & Blogs,269742,20846,327,1157
xW4gboixVfk,Sports,29884,1504,39,156
xW7nXKAtaXg,Entertainment,1587826,26851,1413,610
xW83Wqg8NJc,Howto & Style,229983,6167,451,188
xW8tWeBcICw,Entertainment,1492318,43690,1973,2656
xWAKGNRJ2Gw,Music,42406,7101,299,362
xWBgfVDn9y8,People & Blogs,265656,21989,290,2923
xWIhF1vYa1I,Howto & Style,637178,10184,426,1438
xWLG3KZ6a3U,People & Blogs,589054,53461,3092,3707
xWSm2dSNwds,People & Blogs,111468,18627,122,1114
xWTauUYtvRQ,Comedy,4112518,405352,9479,35139
xWTwcUadk0Y,Music,475309,49247,171,5598
xW_4jeCTNVk,Music,116788,4033,41,116
xW_mPgFSC7Y,Entertainment,4038976,52492,1848,3469
xWdoH8DBRR8,Science & Technology,448236,2002,302,22
xWj8Aq7J7yw,Music,192290,15442,279,3084
xWnyfeR65Ts,People & Blogs,126370,10036,256,334
xWw0o7KdwkM,Science & Technology,62569,3618,267,521
xWw3P_17Xw8,Music,565598,39076,366,2835
xWxOzhhA4XQ,Comedy,393590,46704,416,2981
xWz-03TqS5s,Entertainment,175564,17020,43,1381
xWzVK92qCvw,News & Politics,45238,427,70,4
xX2EhNsuYCk,Autos & Vehicles,116799,15612,215,1886
xX9PYIIgoEA,Entertainment,1830210,205798,1052,11909
xXBWEif-Y_4,Entertainment,93465,13429,92,707
xXCyAUT6NfU,People & Blogs,291826,13705,451,1097
xXD4Xw5_QhY,News & Politics,606920,18018,18889,3012
xXEwp0uQmjM,Film & Animation,571519,25042,336,1057
xXKLNxefUrk,Entertainment,310088,9601,451,568
xXMJ5uWcVdM,People & Blogs,94741,10900,159,1276
xXMqo4d3gSg,Entertainment,101092,4153,558,639
xXR-V2RUYns,Science & Technology,223490,30935,914,3592
xXVKlNLbJzs,News & Politics,102045,13210,99,1091
xXW3yjHZzXg,Howto & Style,81671,6388,71,325
xXbx2c6tRtE,Entertainment,511872,8580,179,998
xXd70y-G9FQ,Music,109759,7770,97,445
xXdfQA-8Auc,Entertainment,2261974,26867,548,5069
xXgIdBnDnvs,People & Blogs,1384050,63352,976,4690
xXiImPpgHSo,News & Politics,51214,5618,139,358
xXoO1a9Jx08,Music,677847,114323,963,6836
xXq9-M61NG0,Sports,88171,1436,28,131
xXq9ozsLXBg,Music,1539348,80451,1366,3315
xXv5lWK4p9o,Music,27141,2288,61,278
xY7XglNyyFg,People & Blogs,2475239,110529,1532,2972
xYAqZgi41Y8,People & Blogs,1548755,111592,2831,5976
xYCmCqviSQM,Entertainment,162229,3361,456,178
xYFXPhdRuOk,Entertainment,173721,9201,243,288
xYGLVXb4N0o,Sports,832241,24632,554,1662
xYHbZ6GLMuk,Entertainment,298087,6543,234,324
xYKIj3-wuhQ,Pets & Animals,148518,2524,356,210
xYLsEhATOyc,Autos & Vehicles,604569,24030,681,1397
xYMvz4uVLlc,People & Blogs,1726882,108967,8549,22112
xYQGgq8hJHg,Autos & Vehicles,418823,19577,682,8673
xYRQNEt528M,Music,554725,49135,1346,1621
xYX6b1-9Coo,Sports,1214521,72205,629,4781
xYYHkRj6ahY,Entertainment,1055090,7398,2695,5916
